r,t,y,val,solvedtm,region_name,tech_name
R17,P21563,2030,132.78981684655034,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE
R1,P21627,2030,27.662510876380807,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW
R1,P21659,2030,414.64580224693634,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA
R1,P21691,2030,70.40166953091486,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA
R1,P21723,2030,33.91283632691972,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast
R1,P21755,2030,0.7237750801968577,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW
R1,P21773,2030,16.43098235144961,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA
R1,P21791,2030,40.78587709804043,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA
R1,P21809,2030,1540.5592975520374,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast
R1,P21872,2030,6008.82048887585,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW
R1,P21935,2030,467.9952976630298,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA
R1,P21998,2030,1250.880504045939,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA
R1,P22061,2030,87.73869906884556,2026-05-13 15:07:40.839,Indonesia,Diesel_IDEast
R1,P22078,2030,39.04782909602696,2026-05-13 15:07:40.839,Indonesia,Diesel_IDKA
R1,P22095,2030,44.58841679051321,2026-05-13 15:07:40.839,Indonesia,Diesel_IDSA
R1,P22112,2030,11.429830957991062,2026-05-13 15:07:40.839,Indonesia,Diesel_IDJW
R1,P22129,2030,187.7595382006465,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2030,50.33424387925726,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2030,499.2071481235583,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2030,1549.4341004042722,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2030,10.09752826577566,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2030,42.75696426087897,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
R1,P22269,2030,163.33894680006324,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDEast
R1,P22286,2030,33.14180855195301,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDKA
R1,P22303,2030,150.63168749821818,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDSA
R1,P22320,2030,15.695099139794719,2026-05-13 15:07:40.839,Indonesia,Gas Engine_IDJW
R17,P22337,2030,8.826494248347279,2026-05-13 15:07:40.839,Malaysia,Diesel_MYPE
R17,P22354,2030,0.9857623167854064,2026-05-13 15:07:40.839,Malaysia,Diesel_MYSR
R17,P22371,2030,1.3431011566201159,2026-05-13 15:07:40.839,Malaysia,Diesel_MYSB
R17,P22388,2030,40.80747001893437,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYSB
R14,P2516,2030,281.9886456723504,2026-05-13 15:07:40.839,Vietnam,Electricity
R15,P2544,2030,109.25200241659107,2026-05-13 15:07:40.839,Brunei,All Refineries
R16,P2544,2030,9310.067331483737,2026-05-13 15:07:40.839,Singapore,All Refineries
R17,P2544,2030,235.76130986385127,2026-05-13 15:07:40.839,Malaysia,All Refineries
R1,P2589,2030,342.04969295654024,2026-05-13 15:07:40.839,Indonesia,Natural Gas
R15,P2589,2030,1.53595030980704,2026-05-13 15:07:40.839,Brunei,Natural Gas
R17,P2589,2030,578.2620944556922,2026-05-13 15:07:40.839,Malaysia,Natural Gas
R11,P2713,2030,221.2073302786246,2026-05-13 15:07:40.839,Thailand,Wind Onshore
R13,P2713,2030,82.1728871435838,2026-05-13 15:07:40.839,Laos,Wind Onshore
R14,P2713,2030,2948.2003193022315,2026-05-13 15:07:40.839,Vietnam,Wind Onshore
R19,P2713,2030,650.1475357819509,2026-05-13 15:07:40.839,Philippines,Wind Onshore
R6,P2713,2030,55.09042367153054,2026-05-13 15:07:40.839,Cambodia,Wind Onshore
R11,P2720,2030,865.8495002791774,2026-05-13 15:07:40.839,Thailand,Coal Subcritical
R12,P2720,2030,27.757601362570618,2026-05-13 15:07:40.839,Myanmar,Coal Subcritical
R13,P2720,2030,452.2661712673434,2026-05-13 15:07:40.839,Laos,Coal Subcritical
R14,P2720,2030,4069.34323024455,2026-05-13 15:07:40.839,Vietnam,Coal Subcritical
R19,P2720,2030,1686.151896553631,2026-05-13 15:07:40.839,Philippines,Coal Subcritical
R6,P2720,2030,185.0982552359043,2026-05-13 15:07:40.839,Cambodia,Coal Subcritical
R11,P2724,2030,632.6318376958066,2026-05-13 15:07:40.839,Thailand,Large Hydro
R12,P2724,2030,555.6547383997835,2026-05-13 15:07:40.839,Myanmar,Large Hydro
R13,P2724,2030,2107.8604797229914,2026-05-13 15:07:40.839,Laos,Large Hydro
R14,P2724,2030,3660.3662080154236,2026-05-13 15:07:40.839,Vietnam,Large Hydro
R19,P2724,2030,574.079025034441,2026-05-13 15:07:40.839,Philippines,Large Hydro
R6,P2724,2030,378.7412641350646,2026-05-13 15:07:40.839,Cambodia,Large Hydro
R11,P2731,2030,2313.4414905964486,2026-05-13 15:07:40.839,Thailand,Biomass Gasification
R11,P2776,2030,2.4969123112623097,2026-05-13 15:07:40.839,Thailand,Diesel
R12,P2776,2030,7.173045043277881,2026-05-13 15:07:40.839,Myanmar,Diesel
R14,P2776,2030,36.20165876256909,2026-05-13 15:07:40.839,Vietnam,Diesel
R15,P2776,2030,0.5410601296494041,2026-05-13 15:07:40.839,Brunei,Diesel
R19,P2776,2030,119.61967757789992,2026-05-13 15:07:40.839,Philippines,Diesel
R20,P2776,2030,25.327325993835338,2026-05-13 15:07:40.839,Timor Leste,Diesel
R6,P2792,2030,14.42827012398411,2026-05-13 15:07:40.839,Cambodia,Fuel Oil
R12,P2808,2030,115.2005962530439,2026-05-13 15:07:40.839,Myanmar,Gas Turbine
R15,P2808,2030,91.65337094241558,2026-05-13 15:07:40.839,Brunei,Gas Turbine
R12,P2824,2030,6.403436406189179,2026-05-13 15:07:40.839,Myanmar,Small Hydro
R14,P2824,2030,491.09547641016235,2026-05-13 15:07:40.839,Vietnam,Small Hydro
R19,P2824,2030,19.873478504750928,2026-05-13 15:07:40.839,Philippines,Small Hydro
R6,P2824,2030,32.456384275943485,2026-05-13 15:07:40.839,Cambodia,Small Hydro
R11,P2831,2030,5672.297518429767,2026-05-13 15:07:40.839,Thailand,Gas Combined Cycle
R12,P2831,2030,147.91458482891653,2026-05-13 15:07:40.839,Myanmar,Gas Combined Cycle
R14,P2831,2030,3336.869656867392,2026-05-13 15:07:40.839,Vietnam,Gas Combined Cycle
R15,P2831,2030,84.26284361466259,2026-05-13 15:07:40.839,Brunei,Gas Combined Cycle
R16,P2831,2030,540.2993746196751,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle
R19,P2831,2030,700.793684102922,2026-05-13 15:07:40.839,Philippines,Gas Combined Cycle
R6,P2831,2030,71.55966911318616,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle
R11,P2847,2030,186.14095740717227,2026-05-13 15:07:40.839,Thailand,Solar PV
R12,P2847,2030,6.365879620636945,2026-05-13 15:07:40.839,Myanmar,Solar PV
R13,P2847,2030,10.70822058659303,2026-05-13 15:07:40.839,Laos,Solar PV
R14,P2847,2030,553.8733345373587,2026-05-13 15:07:40.839,Vietnam,Solar PV
R15,P2847,2030,7.491935290583653,2026-05-13 15:07:40.839,Brunei,Solar PV
R16,P2847,2030,61.055357361703614,2026-05-13 15:07:40.839,Singapore,Solar PV
R19,P2847,2030,235.29693984560186,2026-05-13 15:07:40.839,Philippines,Solar PV
R20,P2847,2030,0.057871632914881316,2026-05-13 15:07:40.839,Timor Leste,Solar PV
R6,P2847,2030,106.70428802505492,2026-05-13 15:07:40.839,Cambodia,Solar PV
R17,P2851,2030,1.1855789687382736,2026-05-13 15:07:40.839,Malaysia,Geothermal Flash
R19,P2851,2030,167.2877884490385,2026-05-13 15:07:40.839,Philippines,Geothermal Flash
R12,P2858,2030,90.44415342295504,2026-05-13 15:07:40.839,Myanmar,Gas Engine
R1,P2890,2030,269.3436788721093,2026-05-13 15:07:40.839,Indonesia,Waste
R16,P2890,2030,0.32295917540046093,2026-05-13 15:07:40.839,Singapore,Waste
R19,P2890,2030,28.05219500693847,2026-05-13 15:07:40.839,Philippines,Waste
R17,P2907,2030,43.941008128463885,2026-05-13 15:07:40.839,Malaysia,Biogas
R6,P2907,2030,8.453677587818296,2026-05-13 15:07:40.839,Cambodia,Biogas
R13,P2956,2030,25.86825476117017,2026-05-13 15:07:40.839,Laos,Biomass Other
R14,P2956,2030,305.1232945589013,2026-05-13 15:07:40.839,Vietnam,Biomass Other
R19,P2956,2030,105.74459326182625,2026-05-13 15:07:40.839,Philippines,Biomass Other
R6,P2956,2030,48.994853191550106,2026-05-13 15:07:40.839,Cambodia,Biomass Other
R1,P3012,2030,1398.5531836186847,2026-05-13 15:07:40.839,Indonesia,Coal Supercritical
R11,P3012,2030,4.333290585644612,2026-05-13 15:07:40.839,Thailand,Coal Supercritical
R14,P3012,2030,706.8176156023035,2026-05-13 15:07:40.839,Vietnam,Coal Supercritical
R17,P3067,2030,650.123297822678,2026-05-13 15:07:40.839,Malaysia,Coal Ultrasupercritical
R15,P3122,2030,85.98764839270575,2026-05-13 15:07:40.839,Brunei,Coal IGCC
R13,P4240,2030,8.517090292660013,2026-05-13 15:07:40.839,Laos,Solar Floating
R16,P4240,2030,0.7928611899862422,2026-05-13 15:07:40.839,Singapore,Solar Floating
R19,P4240,2030,13.729549551767942,2026-05-13 15:07:40.839,Philippines,Solar Floating
R6,P4240,2030,1.3318403191369952,2026-05-13 15:07:40.839,Cambodia,Solar Floating
R1,S13D,2030,0.2850767413167347,2026-05-13 15:07:40.839,Indonesia,Solar Domestic Production
R11,S13D,2030,0.003198541813016488,2026-05-13 15:07:40.839,Thailand,Solar Domestic Production
R12,S13D,2030,1.6689321933276145e-05,2026-05-13 15:07:40.839,Myanmar,Solar Domestic Production
R13,S13D,2030,0.007173040539051172,2026-05-13 15:07:40.839,Laos,Solar Domestic Production
R14,S13D,2030,0.852109533139327,2026-05-13 15:07:40.839,Vietnam,Solar Domestic Production
R15,S13D,2030,0.0024567639714507933,2026-05-13 15:07:40.839,Brunei,Solar Domestic Production
R16,S13D,2030,0.05291160837124306,2026-05-13 15:07:40.839,Singapore,Solar Domestic Production
R17,S13D,2030,0.002706392362135451,2026-05-13 15:07:40.839,Malaysia,Solar Domestic Production
R19,S13D,2030,0.01524803975748642,2026-05-13 15:07:40.839,Philippines,Solar Domestic Production
R20,S13D,2030,6.585440992752135e-07,2026-05-13 15:07:40.839,Timor Leste,Solar Domestic Production
R6,S13D,2030,0.005413551175677599,2026-05-13 15:07:40.839,Cambodia,Solar Domestic Production
R14,S15I,2030,0.026762047411165342,2026-05-13 15:07:40.839,Vietnam,Ethanol Imports
R19,S15I,2030,665.6143884726845,2026-05-13 15:07:40.839,Philippines,Ethanol Imports
R1,S20I,2030,29340.94104159187,2026-05-13 15:07:40.839,Indonesia,LNG Imports
R11,S20I,2030,794.4187450145057,2026-05-13 15:07:40.839,Thailand,LNG Imports
R12,S20I,2030,100.96030952982684,2026-05-13 15:07:40.839,Myanmar,LNG Imports
R13,S20I,2030,67.54225473937201,2026-05-13 15:07:40.839,Laos,LNG Imports
R14,S20I,2030,3117.110113780546,2026-05-13 15:07:40.839,Vietnam,LNG Imports
R15,S20I,2030,7343.831409108602,2026-05-13 15:07:40.839,Brunei,LNG Imports
R16,S20I,2030,149.42577232509552,2026-05-13 15:07:40.839,Singapore,LNG Imports
R17,S20I,2030,62696.55994005243,2026-05-13 15:07:40.839,Malaysia,LNG Imports
R19,S20I,2030,245.19866007715697,2026-05-13 15:07:40.839,Philippines,LNG Imports
R6,S20I,2030,31.27356054466216,2026-05-13 15:07:40.839,Cambodia,LNG Imports
R1,S21I,2030,4925.176337304997,2026-05-13 15:07:40.839,Indonesia,LPG Imports
R11,S21I,2030,3842.4362827592813,2026-05-13 15:07:40.839,Thailand,LPG Imports
R12,S21I,2030,118.54822469140593,2026-05-13 15:07:40.839,Myanmar,LPG Imports
R13,S21I,2030,399.63879938990647,2026-05-13 15:07:40.839,Laos,LPG Imports
R14,S21I,2030,2736.7894943893684,2026-05-13 15:07:40.839,Vietnam,LPG Imports
R16,S21I,2030,155.48441481352822,2026-05-13 15:07:40.839,Singapore,LPG Imports
R17,S21I,2030,235.58754699470933,2026-05-13 15:07:40.839,Malaysia,LPG Imports
R19,S21I,2030,1299.7245322148162,2026-05-13 15:07:40.839,Philippines,LPG Imports
R6,S21I,2030,387.2574272124744,2026-05-13 15:07:40.839,Cambodia,LPG Imports
R1,S26D,2030,104.24925983651761,2026-05-13 15:07:40.839,Indonesia,Biomass Domestic Production
R11,S26D,2030,20.692143644001767,2026-05-13 15:07:40.839,Thailand,Biomass Domestic Production
R12,S26D,2030,10.36137652016214,2026-05-13 15:07:40.839,Myanmar,Biomass Domestic Production
R13,S26D,2030,3.844502924719408,2026-05-13 15:07:40.839,Laos,Biomass Domestic Production
R14,S26D,2030,9.059914754355043,2026-05-13 15:07:40.839,Vietnam,Biomass Domestic Production
R16,S26D,2030,15.561566883315427,2026-05-13 15:07:40.839,Singapore,Biomass Domestic Production
R17,S26D,2030,52.95468078405112,2026-05-13 15:07:40.839,Malaysia,Biomass Domestic Production
R6,S26D,2030,0.06839054459860654,2026-05-13 15:07:40.839,Cambodia,Biomass Domestic Production
R1,S26I,2030,81.23954954156554,2026-05-13 15:07:40.839,Indonesia,Biomass Imports
R11,S26I,2030,22.88962109497121,2026-05-13 15:07:40.839,Thailand,Biomass Imports
R12,S26I,2030,1.6308118230387072,2026-05-13 15:07:40.839,Myanmar,Biomass Imports
R14,S26I,2030,16.41334779535471,2026-05-13 15:07:40.839,Vietnam,Biomass Imports
R15,S26I,2030,1.8996105070780451,2026-05-13 15:07:40.839,Brunei,Biomass Imports
R16,S26I,2030,22.729635256497414,2026-05-13 15:07:40.839,Singapore,Biomass Imports
R17,S26I,2030,36.877177775875246,2026-05-13 15:07:40.839,Malaysia,Biomass Imports
R19,S26I,2030,15.901851211539652,2026-05-13 15:07:40.839,Philippines,Biomass Imports
R20,S26I,2030,5.793277057227645,2026-05-13 15:07:40.839,Timor Leste,Biomass Imports
R6,S26I,2030,3.5101045627831433,2026-05-13 15:07:40.839,Cambodia,Biomass Imports
R1,S29D,2030,237.86667972262342,2026-05-13 15:07:40.839,Indonesia,Palm Oil Domestic Production
R14,S40I,2030,0.7517078067714418,2026-05-13 15:07:40.839,Vietnam,Ammonia Imports
R1,S48D,2030,0.1770438389880301,2026-05-13 15:07:40.839,Indonesia,Geothermal Domestic Production
R16,S52D,2030,0.015331418510933684,2026-05-13 15:07:40.839,Singapore,Municipal Solid Waste Domestic Production
R1,S54D,2030,2.1079749839645396,2026-05-13 15:07:40.839,Indonesia,Large Hydro Domestic Production
R1,S55D,2030,0.8723078433090478,2026-05-13 15:07:40.839,Indonesia,Small Hydro Domestic Production
R11,S57I,2030,2.9017074505062994,2026-05-13 15:07:40.839,Thailand,Charcoal Imports
R12,S57I,2030,1.150624987400402,2026-05-13 15:07:40.839,Myanmar,Charcoal Imports
R13,S57I,2030,2.15238185006947,2026-05-13 15:07:40.839,Laos,Charcoal Imports
R14,S57I,2030,3.0163625299429997,2026-05-13 15:07:40.839,Vietnam,Charcoal Imports
R19,S57I,2030,18.557497601890574,2026-05-13 15:07:40.839,Philippines,Charcoal Imports
R6,S57I,2030,0.4674307148408224,2026-05-13 15:07:40.839,Cambodia,Charcoal Imports
R1,S58D,2030,4.196986713128625,2026-05-13 15:07:40.839,Indonesia,Wood Domestic Production
R12,S58D,2030,20.535428869573167,2026-05-13 15:07:40.839,Myanmar,Wood Domestic Production
R13,S58D,2030,12.52522882436879,2026-05-13 15:07:40.839,Laos,Wood Domestic Production
R11,S58I,2030,12.08696981811409,2026-05-13 15:07:40.839,Thailand,Wood Imports
R12,S58I,2030,32.872799226373125,2026-05-13 15:07:40.839,Myanmar,Wood Imports
R13,S58I,2030,13.442201728126276,2026-05-13 15:07:40.839,Laos,Wood Imports
R14,S58I,2030,15.865473652194106,2026-05-13 15:07:40.839,Vietnam,Wood Imports
R19,S58I,2030,86.71470000279753,2026-05-13 15:07:40.839,Philippines,Wood Imports
R20,S58I,2030,0.20425840437497841,2026-05-13 15:07:40.839,Timor Leste,Wood Imports
R6,S58I,2030,4.544326972539275,2026-05-13 15:07:40.839,Cambodia,Wood Imports
R19,S60I,2030,22.493469976087898,2026-05-13 15:07:40.839,Philippines,Avgas Imports
R15,S61I,2030,230.83603934225596,2026-05-13 15:07:40.839,Brunei,Naphtha Imports
R16,S61I,2030,12487.459987524824,2026-05-13 15:07:40.839,Singapore,Naphtha Imports
R19,S61I,2030,1672.2860014078203,2026-05-13 15:07:40.839,Philippines,Naphtha Imports
R1,S62I,2030,6882.788684819044,2026-05-13 15:07:40.839,Indonesia,Jet Kerosene Imports
R11,S62I,2030,7514.4726894661535,2026-05-13 15:07:40.839,Thailand,Jet Kerosene Imports
R12,S62I,2030,226.61698224095483,2026-05-13 15:07:40.839,Myanmar,Jet Kerosene Imports
R13,S62I,2030,98.89375577706964,2026-05-13 15:07:40.839,Laos,Jet Kerosene Imports
R14,S62I,2030,8400.28140609619,2026-05-13 15:07:40.839,Vietnam,Jet Kerosene Imports
R15,S62I,2030,82.23975196935814,2026-05-13 15:07:40.839,Brunei,Jet Kerosene Imports
R16,S62I,2030,2114.9360546424377,2026-05-13 15:07:40.839,Singapore,Jet Kerosene Imports
R17,S62I,2030,1031.0505563164777,2026-05-13 15:07:40.839,Malaysia,Jet Kerosene Imports
R19,S62I,2030,4189.777774159153,2026-05-13 15:07:40.839,Philippines,Jet Kerosene Imports
R6,S62I,2030,184.25558050497654,2026-05-13 15:07:40.839,Cambodia,Jet Kerosene Imports
R12,S65I,2030,172.5853781605121,2026-05-13 15:07:40.839,Myanmar,Lubricants Imports
R14,S65I,2030,291.90370129558664,2026-05-13 15:07:40.839,Vietnam,Lubricants Imports
R15,S65I,2030,1.362888830156464,2026-05-13 15:07:40.839,Brunei,Lubricants Imports
R16,S65I,2030,7134.462359473472,2026-05-13 15:07:40.839,Singapore,Lubricants Imports
R6,S65I,2030,24.561815832591524,2026-05-13 15:07:40.839,Cambodia,Lubricants Imports
R12,S66I,2030,200.89229344036025,2026-05-13 15:07:40.839,Myanmar,Bitumen Imports
R14,S66I,2030,3588.0193330666843,2026-05-13 15:07:40.839,Vietnam,Bitumen Imports
R15,S66I,2030,4.998470336932587,2026-05-13 15:07:40.839,Brunei,Bitumen Imports
R16,S66I,2030,4724.025632828313,2026-05-13 15:07:40.839,Singapore,Bitumen Imports
R19,S66I,2030,1312.3537998742695,2026-05-13 15:07:40.839,Philippines,Bitumen Imports
R6,S66I,2030,437.5720041900544,2026-05-13 15:07:40.839,Cambodia,Bitumen Imports
R12,S67I,2030,93.04460224606404,2026-05-13 15:07:40.839,Myanmar,Oil Imports
R13,S67I,2030,2.6965487458637116,2026-05-13 15:07:40.839,Laos,Oil Imports
R14,S67I,2030,4450.032166704254,2026-05-13 15:07:40.839,Vietnam,Oil Imports
R15,S67I,2030,3.9894495589182863,2026-05-13 15:07:40.839,Brunei,Oil Imports
R16,S67I,2030,3600.022372389878,2026-05-13 15:07:40.839,Singapore,Oil Imports
R17,S67I,2030,1465.7237679466668,2026-05-13 15:07:40.839,Malaysia,Oil Imports
R19,S67I,2030,705.8027774315497,2026-05-13 15:07:40.839,Philippines,Oil Imports
R16,S69I,2030,4.734625665538639,2026-05-13 15:07:40.839,Singapore,Petroleum Coke Imports
R20,S74I,2030,0.3941677238184323,2026-05-13 15:07:40.839,Timor Leste,Coal Bituminous Imports
R11,S76I,2030,22.72724698037807,2026-05-13 15:07:40.839,Thailand,Coal Anthracite Imports
R14,S76I,2030,8206.09189408478,2026-05-13 15:07:40.839,Vietnam,Coal Anthracite Imports
R1,P11937,2035,123.33382826720172,2026-05-13 15:07:40.839,Indonesia,Lithium Ion Batteries
R12,P11937,2035,6.263647489866781,2026-05-13 15:07:40.839,Myanmar,Lithium Ion Batteries
R14,P11937,2035,591.3115252716361,2026-05-13 15:07:40.839,Vietnam,Lithium Ion Batteries
R16,P11937,2035,53.39979900349408,2026-05-13 15:07:40.839,Singapore,Lithium Ion Batteries
R19,P11937,2035,41.016482610704486,2026-05-13 15:07:40.839,Philippines,Lithium Ion Batteries
R6,P11937,2035,27.484231784260146,2026-05-13 15:07:40.839,Cambodia,Lithium Ion Batteries
R1,P11942,2035,67.44555293760884,2026-05-13 15:07:40.839,Indonesia,Pumped Hydro
R12,P11942,2035,2.6082927917003613,2026-05-13 15:07:40.839,Myanmar,Pumped Hydro
R13,P11942,2035,23.456979312016372,2026-05-13 15:07:40.839,Laos,Pumped Hydro
R14,P11942,2035,170.8280909423575,2026-05-13 15:07:40.839,Vietnam,Pumped Hydro
R19,P11942,2035,29.834862174823865,2026-05-13 15:07:40.839,Philippines,Pumped Hydro
R6,P11942,2035,47.650088901651486,2026-05-13 15:07:40.839,Cambodia,Pumped Hydro
R19,P14268,2035,263.4891969234524,2026-05-13 15:07:40.839,Philippines,Nuclear LWR
R6,P14424,2035,11.793290944776032,2026-05-13 15:07:40.839,Cambodia,Geothermal ORC
R1,P14428,2035,84.08170079220145,2026-05-13 15:07:40.839,Indonesia,Nuclear SMR
R19,P14428,2035,41.97358772177657,2026-05-13 15:07:40.839,Philippines,Nuclear SMR
R1,P14432,2035,20.09130100985411,2026-05-13 15:07:40.839,Indonesia,Tidal
R14,P14442,2035,1949.07014862621,2026-05-13 15:07:40.839,Vietnam,Wind Offshore
R19,P14442,2035,1283.6362377126936,2026-05-13 15:07:40.839,Philippines,Wind Offshore
R16,P14446,2035,82.48091868986751,2026-05-13 15:07:40.839,Singapore,Solar CSP
R1,P14937,2035,0.14843412815565335,2026-05-13 15:07:40.839,Indonesia,SMR
R11,P14937,2035,3.148438015382347,2026-05-13 15:07:40.839,Thailand,SMR
R16,P14937,2035,646.8124834296676,2026-05-13 15:07:40.839,Singapore,SMR
R17,P14937,2035,0.2246453992093011,2026-05-13 15:07:40.839,Malaysia,SMR
R6,P14937,2035,0.01018600646615195,2026-05-13 15:07:40.839,Cambodia,SMR
R1,P15103,2035,4.3200162911801,2026-05-13 15:07:40.839,Indonesia,PEM Electrolysis
R17,P15103,2035,4.768968516484806,2026-05-13 15:07:40.839,Malaysia,PEM Electrolysis
R6,P15103,2035,1.6692906110566634,2026-05-13 15:07:40.839,Cambodia,PEM Electrolysis
R16,P15321,2035,58.28311138693481,2026-05-13 15:07:40.839,Singapore,Gas Combined Cycle with CCS
R6,P15321,2035,3.256585265004683,2026-05-13 15:07:40.839,Cambodia,Gas Combined Cycle with CCS
R1,P16040,2035,382.36400062903107,2026-05-13 15:07:40.839,Indonesia,HVO Renewable Diesel
R11,P16040,2035,190.82280718666743,2026-05-13 15:07:40.839,Thailand,HVO Renewable Diesel
R17,P16040,2035,165.5354677968585,2026-05-13 15:07:40.839,Malaysia,HVO Renewable Diesel
R16,P16146,2035,253.9793150103036,2026-05-13 15:07:40.839,Singapore,H2 Fuel Cell
R1,P16756,2035,187.0618500832511,2026-05-13 15:07:40.839,Indonesia,Solar PV Rooftop
R14,P16756,2035,529.5714108007472,2026-05-13 15:07:40.839,Vietnam,Solar PV Rooftop
R15,P16756,2035,3.8008969116687563,2026-05-13 15:07:40.839,Brunei,Solar PV Rooftop
R16,P16756,2035,18.570108622012963,2026-05-13 15:07:40.839,Singapore,Solar PV Rooftop
R17,P16756,2035,17.667537902784293,2026-05-13 15:07:40.839,Malaysia,Solar PV Rooftop
R19,P16756,2035,0.09955368111386614,2026-05-13 15:07:40.839,Philippines,Solar PV Rooftop
R6,P16756,2035,3.2068830265893933,2026-05-13 15:07:40.839,Cambodia,Solar PV Rooftop
R1,P19896,2035,30.807871707395257,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDJW
R1,P20164,2035,134.74724989751365,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDSA
R1,P20186,2035,68.318516890549,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDKA
R1,P20208,2035,152.1672114313236,2026-05-13 15:07:40.839,Indonesia,Solar PV_IDEast
R1,P20230,2035,7.075654210307745,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDJW
R1,P20296,2035,726.7020241981477,2026-05-13 15:07:40.839,Indonesia,Wind Onshore_IDEast
R17,P21096,2035,4197.431173766756,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYPE
R17,P21163,2035,466.6501054754321,2026-05-13 15:07:40.839,Malaysia,Coal Subcritical_MYSR
R17,P21230,2035,5106.193717744698,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYPE
R17,P21252,2035,546.3454559330544,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSB
R17,P21274,2035,497.46824878139563,2026-05-13 15:07:40.839,Malaysia,Gas Combined Cycle_MYSR
R17,P21296,2035,40.123278915174524,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSB
R17,P21305,2035,1621.475332323871,2026-05-13 15:07:40.839,Malaysia,Large Hydro_MYSR
R17,P21563,2035,96.04921239613678,2026-05-13 15:07:40.839,Malaysia,Biomass Other_MYPE
R1,P21627,2035,19.236556305018773,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDJW
R1,P21659,2035,310.2799057786151,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDSA
R1,P21691,2035,52.28080954956098,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDKA
R1,P21723,2035,40.35196167743835,2026-05-13 15:07:40.839,Indonesia,Biomass Other_IDEast
R1,P21755,2035,0.505324637507876,2026-05-13 15:07:40.839,Indonesia,Biogas_IDJW
R1,P21773,2035,13.269719295448411,2026-05-13 15:07:40.839,Indonesia,Biogas_IDKA
R1,P21791,2035,31.82060859896889,2026-05-13 15:07:40.839,Indonesia,Biogas_IDSA
R1,P21809,2035,1096.3398858140567,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDEast
R1,P21872,2035,4253.54691396972,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDJW
R1,P21935,2035,347.65127393794995,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDKA
R1,P21998,2035,906.1676657917858,2026-05-13 15:07:40.839,Indonesia,Coal Subcritical_IDSA
R1,P22061,2035,62.31716660614879,2026-05-13 15:07:40.839,Indonesia,Diesel_IDEast
R1,P22078,2035,27.734056889493758,2026-05-13 15:07:40.839,Indonesia,Diesel_IDKA
R1,P22095,2035,31.716920393040162,2026-05-13 15:07:40.839,Indonesia,Diesel_IDSA
R1,P22112,2035,8.118135869901018,2026-05-13 15:07:40.839,Indonesia,Diesel_IDJW
R1,P22129,2035,189.4541017049569,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDEast
R1,P22147,2035,53.922596989092604,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDKA
R1,P22165,2035,512.8416977311948,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDSA
R1,P22183,2035,1190.8519438711182,2026-05-13 15:07:40.839,Indonesia,Gas Combined Cycle_IDJW
R1,P22235,2035,2.9401781194938894,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDSA
R1,P22252,2035,9.79005704739732,2026-05-13 15:07:40.839,Indonesia,Gas Turbine_IDJW
