region,tech_name,year,capital_inv,fixed_OM,variable_OM,disc_capex,disc_opex,disc_salvage
Myanmar,LPG Imports,2030,0.0000,0.0000,34.1994,0.0000,118.5482,0.0000
Myanmar,LPG Imports,2035,0.0000,0.0000,36.6349,0.0000,103.6757,0.0000
Myanmar,LPG Imports,2040,0.0000,0.0000,35.8434,0.0000,74.2561,0.0000
Myanmar,LPG Imports,2045,0.0000,0.0000,33.8276,0.0000,49.8356,0.0000
Myanmar,LPG Imports,2050,0.0000,0.0000,32.4937,0.0000,33.8675,0.0000
Myanmar,LPG Imports,2055,0.0000,0.0000,36.4600,0.0000,25.3909,0.0000
Myanmar,LPG Imports,2060,0.0000,0.0000,41.0572,0.0000,20.3569,0.0000
Myanmar,Large Hydro,2025,0.0000,120.1725,6.5379,0.0000,122.4955,0.0000
Myanmar,Large Hydro,2030,0.0000,144.7462,7.9054,0.0000,555.6547,0.0000
Myanmar,Large Hydro,2035,0.0000,142.5224,7.7779,0.0000,424.7700,0.0000
Myanmar,Large Hydro,2040,0.0000,140.2987,7.6504,0.0000,298.1174,0.0000
Myanmar,Large Hydro,2045,0.0000,138.0749,7.5229,0.0000,209.1756,0.0000
Myanmar,Large Hydro,2050,0.0000,135.8512,7.3954,0.0000,146.7309,0.0000
Myanmar,Large Hydro,2055,0.0000,135.8512,7.3954,0.0000,104.6171,0.0000
Myanmar,Large Hydro,2060,0.0000,135.8512,7.3954,0.0000,74.5905,0.0000
Myanmar,Lithium Ion Batteries,2030,54.4103,1.6677,0.0000,44.6186,3.7877,0.0000
Myanmar,Lithium Ion Batteries,2035,37.1130,2.7169,0.0000,21.6991,6.2636,0.0000
Myanmar,Lithium Ion Batteries,2040,157.1722,6.2287,0.0000,65.5198,9.3430,0.0000
Myanmar,Lithium Ion Batteries,2045,131.9589,9.2281,0.0000,39.2208,11.0868,0.0000
Myanmar,Lithium Ion Batteries,2050,95.3361,7.5582,0.0000,20.2030,8.0898,0.0000
Myanmar,Lithium Ion Batteries,2055,328.3013,15.3876,0.0000,49.6036,8.7964,13.8593
Myanmar,Lithium Ion Batteries,2060,45.8524,13.5902,0.0000,4.9395,7.4763,3.7232
Myanmar,Lubricants Imports,2025,0.0000,0.0000,43.5403,0.0000,42.0920,0.0000
Myanmar,Lubricants Imports,2030,0.0000,0.0000,43.5403,0.0000,172.5854,0.0000
Myanmar,Lubricants Imports,2035,0.0000,0.0000,43.5403,0.0000,123.0510,0.0000
Myanmar,Lubricants Imports,2040,0.0000,0.0000,43.5403,0.0000,87.7337,0.0000
Myanmar,Lubricants Imports,2045,0.0000,0.0000,43.5403,0.0000,62.5529,0.0000
Myanmar,Lubricants Imports,2050,0.0000,0.0000,43.5403,0.0000,44.5993,0.0000
Myanmar,Lubricants Imports,2055,0.0000,0.0000,43.5403,0.0000,31.7987,0.0000
Myanmar,Lubricants Imports,2060,0.0000,0.0000,43.5403,0.0000,22.6720,0.0000
Myanmar,Oil Imports,2025,0.0000,0.0000,20.2407,0.0000,19.5674,0.0000
Myanmar,Oil Imports,2030,0.0000,0.0000,23.4735,0.0000,93.0446,0.0000
Myanmar,Oil Imports,2035,0.0000,0.0000,24.8300,0.0000,70.1732,0.0000
Myanmar,Oil Imports,2040,0.0000,0.0000,25.4036,0.0000,51.1882,0.0000
Myanmar,Oil Imports,2045,0.0000,0.0000,25.4036,0.0000,36.4965,0.0000
Myanmar,Oil Imports,2050,0.0000,0.0000,25.4036,0.0000,26.0215,0.0000
Myanmar,Oil Imports,2055,0.0000,0.0000,25.4036,0.0000,18.5530,0.0000
Myanmar,Oil Imports,2060,0.0000,0.0000,25.4036,0.0000,13.2280,0.0000
Myanmar,Pumped Hydro,2035,317.8295,1.6107,0.0000,185.8276,2.6083,23.1214
Myanmar,Pumped Hydro,2040,12.3342,1.6732,0.0000,5.1417,3.3177,0.9605
Myanmar,Pumped Hydro,2045,174.2248,2.5561,0.0000,51.7831,3.1307,14.2046
Myanmar,Pumped Hydro,2050,0.0000,2.5561,0.0000,0.0000,2.6183,0.0000
Myanmar,Pumped Hydro,2055,0.0000,2.5561,0.0000,0.0000,1.8668,0.0000
Myanmar,Pumped Hydro,2060,0.0000,2.5561,0.0000,0.0000,1.3310,0.0000
Myanmar,Small Hydro,2025,0.0000,1.4202,0.0225,0.0000,1.3947,0.0000
Myanmar,Small Hydro,2030,0.0000,1.7170,0.0272,0.0000,6.4034,0.0000
Myanmar,Small Hydro,2035,0.0000,1.7170,0.0272,0.0000,4.9294,0.0000
Myanmar,Small Hydro,2040,0.0000,1.7170,0.0272,0.0000,3.5146,0.0000
Myanmar,Small Hydro,2045,0.0000,1.7170,0.0272,0.0000,2.5059,0.0000
Myanmar,Small Hydro,2050,0.0000,1.7170,0.0272,0.0000,1.7866,0.0000
Myanmar,Small Hydro,2055,0.0000,1.7170,0.0272,0.0000,1.2738,0.0000
Myanmar,Small Hydro,2060,0.0000,1.7170,0.0272,0.0000,0.9082,0.0000
Myanmar,Solar Domestic Production,2025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar Domestic Production,2060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Myanmar,Solar PV,2025,0.0000,1.8150,0.0000,0.0000,1.7546,0.0000
Myanmar,Solar PV,2030,0.0000,1.6060,0.0000,0.0000,6.3659,0.0000
Myanmar,Solar PV,2035,0.0000,1.5455,0.0000,0.0000,4.3678,0.0000
Myanmar,Solar PV,2040,0.0000,1.4850,0.0000,0.0000,2.9923,0.0000
Myanmar,Solar PV,2045,0.0000,1.4850,0.0000,0.0000,2.1335,0.0000
Myanmar,Solar PV,2050,0.0000,1.4850,0.0000,0.0000,1.5211,0.0000
Myanmar,Solar PV,2055,0.0000,1.4850,0.0000,0.0000,1.0845,0.0000
Myanmar,Solar PV,2060,0.0000,1.4850,0.0000,0.0000,0.7733,0.0000
Myanmar,Wood Domestic Production,2030,0.0000,0.0000,9.0416,0.0000,20.5354,0.0000
Myanmar,Wood Domestic Production,2035,0.0000,0.0000,0.0000,0.0000,10.9113,0.0000
Myanmar,Wood Domestic Production,2040,0.0000,0.0000,5.8535,0.0000,6.7583,0.0000
Myanmar,Wood Domestic Production,2045,0.0000,0.0000,0.0000,0.0000,3.5909,0.0000
Myanmar,Wood Imports,2025,0.0000,0.0000,19.4216,0.0000,18.7756,0.0000
Myanmar,Wood Imports,2030,0.0000,0.0000,0.0000,0.0000,32.8728,0.0000
Myanmar,Wood Imports,2035,0.0000,0.0000,6.9896,0.0000,11.3186,0.0000
Myanmar,Wood Imports,2040,0.0000,0.0000,0.0000,0.0000,6.0140,0.0000
Myanmar,Wood Imports,2045,0.0000,0.0000,4.3049,0.0000,3.5438,0.0000
Myanmar,Wood Imports,2050,0.0000,0.0000,2.2013,0.0000,3.1750,0.0000
Myanmar,Wood Imports,2055,0.0000,0.0000,2.5571,0.0000,1.7566,0.0000
Myanmar,Wood Imports,2060,0.0000,0.0000,2.9704,0.0000,1.4548,0.0000
Philippines,Avgas Imports,2025,0.0000,0.0000,4.1371,0.0000,3.9995,0.0000
Philippines,Avgas Imports,2030,0.0000,0.0000,6.3646,0.0000,22.4935,0.0000
Philippines,Avgas Imports,2035,0.0000,0.0000,8.6654,0.0000,22.3008,0.0000
Philippines,Avgas Imports,2040,0.0000,0.0000,11.2395,0.0000,20.7738,0.0000
Philippines,Avgas Imports,2045,0.0000,0.0000,13.6981,0.0000,18.1713,0.0000
Philippines,Avgas Imports,2050,0.0000,0.0000,16.3675,0.0000,15.5980,0.0000
Philippines,Avgas Imports,2055,0.0000,0.0000,19.4916,0.0000,13.2610,0.0000
Philippines,Avgas Imports,2060,0.0000,0.0000,23.2121,0.0000,11.2596,0.0000
Philippines,Biomass Imports,2025,0.0000,0.0000,4.6441,0.0000,4.4896,0.0000
Philippines,Biomass Imports,2030,0.0000,0.0000,3.5405,0.0000,15.9019,0.0000
Philippines,Biomass Imports,2035,0.0000,0.0000,2.5673,0.0000,8.4300,0.0000
Philippines,Biomass Imports,2040,0.0000,0.0000,1.9019,0.0000,4.4048,0.0000
Philippines,Biomass Imports,2045,0.0000,0.0000,1.9946,0.0000,2.8087,0.0000
Philippines,Biomass Imports,2050,0.0000,0.0000,2.0508,0.0000,2.0761,0.0000
Philippines,Biomass Imports,2055,0.0000,0.0000,2.1016,0.0000,1.5190,0.0000
Philippines,Biomass Imports,2060,0.0000,0.0000,2.1536,0.0000,1.1099,0.0000
Philippines,Biomass Other,2025,0.0000,27.1927,0.3636,0.0000,26.6397,0.0000
Philippines,Biomass Other,2030,0.0000,26.0621,0.8124,0.0000,105.7446,0.0000
Philippines,Biomass Other,2035,0.0000,26.0621,1.4644,0.0000,77.0070,0.0000
Philippines,Biomass Other,2040,0.0000,26.0621,2.3071,0.0000,56.4390,0.0000
Philippines,Biomass Other,2045,0.0000,26.0621,2.3071,0.0000,40.7572,0.0000
Philippines,Biomass Other,2050,0.0000,26.0621,2.3071,0.0000,29.0593,0.0000
Philippines,Biomass Other,2055,0.0000,26.0621,2.3071,0.0000,20.7189,0.0000
Philippines,Biomass Other,2060,0.0000,26.0621,2.3071,0.0000,14.7723,0.0000
Philippines,Bitumen Imports,2025,0.0000,0.0000,237.2307,0.0000,229.3396,0.0000
Philippines,Bitumen Imports,2030,0.0000,0.0000,371.3337,0.0000,1312.3538,0.0000
Philippines,Bitumen Imports,2035,0.0000,0.0000,507.3368,0.0000,1305.6607,0.0000
Philippines,Bitumen Imports,2040,0.0000,0.0000,660.3491,0.0000,1220.5185,0.0000
Philippines,Bitumen Imports,2045,0.0000,0.0000,804.8004,0.0000,1067.6137,0.0000
Philippines,Bitumen Imports,2050,0.0000,0.0000,961.6333,0.0000,916.4259,0.0000
Philippines,Bitumen Imports,2055,0.0000,0.0000,1145.1873,0.0000,779.1206,0.0000
Philippines,Bitumen Imports,2060,0.0000,0.0000,1363.7775,0.0000,661.5349,0.0000
Philippines,Charcoal Imports,2025,0.0000,0.0000,5.2612,0.0000,5.0862,0.0000
Philippines,Charcoal Imports,2030,0.0000,0.0000,4.2499,0.0000,18.5575,0.0000
Philippines,Charcoal Imports,2035,0.0000,0.0000,2.6272,0.0000,9.3830,0.0000
Philippines,Charcoal Imports,2040,0.0000,0.0000,0.7895,0.0000,3.1720,0.0000
Philippines,Charcoal Imports,2045,0.0000,0.0000,0.8783,0.0000,1.2074,0.0000
Philippines,Charcoal Imports,2050,0.0000,0.0000,0.9617,0.0000,0.9486,0.0000
Philippines,Charcoal Imports,2055,0.0000,0.0000,1.1035,0.0000,0.7617,0.0000
Philippines,Charcoal Imports,2060,0.0000,0.0000,1.2661,0.0000,0.6231,0.0000
Philippines,Coal Subcritical,2025,0.0000,336.6131,110.6232,0.0000,432.3596,0.0000
Philippines,Coal Subcritical,2030,0.0000,328.0529,88.9789,0.0000,1686.1519,0.0000
Philippines,Coal Subcritical,2035,0.0000,323.8432,84.5880,0.0000,1164.6637,0.0000
Philippines,Coal Subcritical,2040,0.0000,323.8432,56.1835,0.0000,790.1938,0.0000
Philippines,Coal Subcritical,2045,0.0000,323.8432,34.7872,0.0000,528.3586,0.0000
Philippines,Coal Subcritical,2050,0.0000,323.8432,28.8072,0.0000,363.8439,0.0000
Philippines,Coal Subcritical,2055,0.0000,323.8432,23.2749,0.0000,255.2357,0.0000
Philippines,Coal Subcritical,2060,0.0000,323.8432,23.3176,0.0000,180.7621,0.0000
Philippines,Diesel,2025,0.0000,29.6645,0.0000,0.0000,28.6778,0.0000
Philippines,Diesel,2030,0.0000,30.5606,0.0000,0.0000,119.6197,0.0000
Philippines,Diesel,2035,0.0000,31.1974,0.0000,0.0000,87.0958,0.0000
Philippines,Diesel,2040,0.0000,0.0000,0.0000,0.0000,26.6200,0.0000
Philippines,Ethanol Imports,2025,0.0000,0.0000,159.0352,0.0000,153.7452,0.0000
Philippines,Ethanol Imports,2030,0.0000,0.0000,167.9229,0.0000,665.6144,0.0000
Philippines,Ethanol Imports,2035,0.0000,0.0000,176.5554,0.0000,498.9707,0.0000
Philippines,Ethanol Imports,2040,0.0000,0.0000,185.5804,0.0000,373.9445,0.0000
Philippines,Ethanol Imports,2045,0.0000,0.0000,195.0566,0.0000,280.2314,0.0000
Philippines,Ethanol Imports,2050,0.0000,0.0000,204.9644,0.0000,209.9499,0.0000
Philippines,Ethanol Imports,2055,0.0000,0.0000,215.4412,0.0000,157.3429,0.0000
Philippines,Ethanol Imports,2060,0.0000,0.0000,226.4281,0.0000,117.9043,0.0000
Philippines,Gas Combined Cycle,2025,0.0000,107.9362,54.6574,0.0000,157.1851,0.0000
Philippines,Gas Combined Cycle,2030,0.0000,137.7003,52.7122,0.0000,700.7937,0.0000
Philippines,Gas Combined Cycle,2035,0.0000,137.7003,49.6866,0.0000,533.2332,0.0000
Philippines,Gas Combined Cycle,2040,0.0000,234.0303,76.4472,0.0000,519.7019,0.0000
Philippines,Gas Combined Cycle,2045,0.0000,391.7493,94.2089,0.0000,590.5079,0.0000
Philippines,Gas Combined Cycle,2050,0.0000,606.3543,112.1058,0.0000,634.2403,0.0000
Philippines,Gas Combined Cycle,2055,0.0000,606.3543,167.5082,0.0000,547.8964,0.0000
Philippines,Gas Combined Cycle,2060,0.0000,606.3543,221.0972,0.0000,418.9503,0.0000
Philippines,Geothermal Flash,2025,0.0000,37.3949,2.7658,0.0000,38.8248,0.0000
Philippines,Geothermal Flash,2030,0.0000,41.7381,3.0743,0.0000,167.2878,0.0000
Philippines,Geothermal Flash,2035,0.0000,42.1386,3.1106,0.0000,126.1182,0.0000
Philippines,Geothermal Flash,2040,0.0000,41.3131,3.0567,0.0000,89.2517,0.0000
Philippines,Geothermal Flash,2045,0.0000,45.9876,3.4108,0.0000,67.2327,0.0000
Philippines,Geothermal Flash,2050,0.0000,44.8521,3.3350,0.0000,49.3592,0.0000
Philippines,Geothermal Flash,2055,0.0000,44.8521,3.3350,0.0000,35.1924,0.0000
Philippines,Geothermal Flash,2060,0.0000,44.8521,3.3350,0.0000,25.0917,0.0000
Philippines,Jet Kerosene Imports,2025,0.0000,0.0000,804.7504,0.0000,777.9815,0.0000
Philippines,Jet Kerosene Imports,2030,0.0000,0.0000,1185.5079,0.0000,4189.7778,0.0000
Philippines,Jet Kerosene Imports,2035,0.0000,0.0000,1556.4041,0.0000,4005.4963,0.0000
Philippines,Jet Kerosene Imports,2040,0.0000,0.0000,1969.8805,0.0000,3640.9161,0.0000
Philippines,Jet Kerosene Imports,2045,0.0000,0.0000,2400.7918,0.0000,3184.7875,0.0000
Philippines,Jet Kerosene Imports,2050,0.0000,0.0000,2868.6384,0.0000,2733.7806,0.0000
Philippines,Jet Kerosene Imports,2055,0.0000,0.0000,3416.1964,0.0000,2324.1865,0.0000
Philippines,Jet Kerosene Imports,2060,0.0000,0.0000,4068.2707,0.0000,1973.4181,0.0000
Philippines,LNG Imports,2025,0.0000,0.0000,23.3112,0.0000,22.5358,0.0000
Philippines,LNG Imports,2030,0.0000,0.0000,91.1330,0.0000,245.1987,0.0000
Philippines,LNG Imports,2035,0.0000,0.0000,170.0209,0.0000,385.3021,0.0000
Philippines,LNG Imports,2040,0.0000,0.0000,257.0717,0.0000,443.0989,0.0000
Philippines,LNG Imports,2045,0.0000,0.0000,348.8965,0.0000,444.9163,0.0000
Philippines,LNG Imports,2050,0.0000,0.0000,440.2638,0.0000,411.0090,0.0000
Philippines,LNG Imports,2055,0.0000,0.0000,534.7122,0.0000,361.0613,0.0000
Philippines,LNG Imports,2060,0.0000,0.0000,633.5674,0.0000,307.9272,0.0000
Philippines,LPG Imports,2025,0.0000,0.0000,270.7928,0.0000,261.7853,0.0000
Philippines,LPG Imports,2030,0.0000,0.0000,345.2756,0.0000,1299.7245,0.0000
Philippines,LPG Imports,2035,0.0000,0.0000,411.9942,0.0000,1114.9283,0.0000
Philippines,LPG Imports,2040,0.0000,0.0000,457.1011,0.0000,897.4372,0.0000
Philippines,LPG Imports,2045,0.0000,0.0000,422.7828,0.0000,628.4515,0.0000
Philippines,LPG Imports,2050,0.0000,0.0000,392.0843,0.0000,415.0487,0.0000
Philippines,LPG Imports,2055,0.0000,0.0000,378.7194,0.0000,280.7576,0.0000
Philippines,LPG Imports,2060,0.0000,0.0000,374.0093,0.0000,195.7993,0.0000
Philippines,Large Hydro,2025,0.0000,140.9740,7.6818,0.0000,143.7110,0.0000
Philippines,Large Hydro,2030,0.0000,137.3298,7.5003,0.0000,574.0790,0.0000
Philippines,Large Hydro,2035,0.0000,135.2200,7.3793,0.0000,403.0059,0.0000
Philippines,Large Hydro,2040,0.0000,133.1101,7.2584,0.0000,282.8426,0.0000
Philippines,Large Hydro,2045,0.0000,131.0003,6.0612,0.0000,197.5720,0.0000
Philippines,Large Hydro,2050,0.0000,128.8905,7.0164,0.0000,138.7500,0.0000
Philippines,Large Hydro,2055,0.0000,128.8905,7.0164,0.0000,99.2568,0.0000
Philippines,Large Hydro,2060,0.0000,128.8905,7.0164,0.0000,70.7687,0.0000
Philippines,Lithium Ion Batteries,2025,0.0000,6.9225,0.0000,0.0000,6.6922,0.0000
Philippines,Lithium Ion Batteries,2030,0.0000,5.4600,0.0000,0.0000,21.6424,0.0000
Philippines,Lithium Ion Batteries,2035,0.0000,21.5603,0.0000,0.0000,41.0165,0.0000
Philippines,Lithium Ion Batteries,2040,0.0000,47.2470,0.0000,0.0000,71.6230,0.0000
Philippines,Lithium Ion Batteries,2045,0.0000,105.3267,0.0000,0.0000,113.1794,0.0000
Philippines,Lithium Ion Batteries,2050,0.0000,169.8004,0.0000,0.0000,141.3626,0.0000
Philippines,Lithium Ion Batteries,2055,0.0000,169.8004,0.0000,0.0000,124.0101,0.0000
Philippines,Lithium Ion Batteries,2060,0.0000,169.8004,0.0000,0.0000,88.4175,0.0000
Philippines,Naphtha Imports,2025,0.0000,0.0000,357.8050,0.0000,345.9031,0.0000
Philippines,Naphtha Imports,2030,0.0000,0.0000,469.6455,0.0000,1672.2860,0.0000
Philippines,Naphtha Imports,2035,0.0000,0.0000,586.2730,0.0000,1516.1459,0.0000
Philippines,Naphtha Imports,2040,0.0000,0.0000,720.1787,0.0000,1335.9445,0.0000
Philippines,Naphtha Imports,2045,0.0000,0.0000,871.3625,0.0000,1159.1112,0.0000
Philippines,Naphtha Imports,2050,0.0000,0.0000,1035.5050,0.0000,988.8972,0.0000
Philippines,Naphtha Imports,2055,0.0000,0.0000,1227.6139,0.0000,836.6512,0.0000
Philippines,Naphtha Imports,2060,0.0000,0.0000,1456.3920,0.0000,707.4954,0.0000
Philippines,Nuclear LWR,2035,0.0000,162.7128,0.0000,0.0000,263.4892,0.0000
Philippines,Nuclear LWR,2040,0.0000,216.9504,0.0000,0.0000,390.4877,0.0000
Philippines,Nuclear LWR,2045,0.0000,271.1880,0.0000,0.0000,356.3337,0.0000
Philippines,Nuclear LWR,2050,0.0000,325.4256,0.0000,0.0000,309.6179,0.0000
Philippines,Nuclear LWR,2055,0.0000,325.4256,0.0000,0.0000,237.6677,0.0000
Philippines,Nuclear LWR,2060,0.0000,325.4256,0.0000,0.0000,169.4538,0.0000
Philippines,Nuclear SMR,2035,0.0000,25.9200,0.0000,0.0000,41.9736,0.0000
Philippines,Nuclear SMR,2040,0.0000,33.9200,0.0000,0.0000,61.0524,0.0000
Philippines,Nuclear SMR,2045,0.0000,41.6000,0.0000,0.0000,54.6613,0.0000
Philippines,Nuclear SMR,2050,0.0000,48.9600,0.0000,0.0000,46.5817,0.0000
Philippines,Nuclear SMR,2055,0.0000,48.9600,0.0000,0.0000,35.7569,0.0000
Philippines,Nuclear SMR,2060,0.0000,48.9600,0.0000,0.0000,25.4942,0.0000
Philippines,Oil Imports,2025,0.0000,0.0000,153.5386,0.0000,148.4314,0.0000
Philippines,Oil Imports,2030,0.0000,0.0000,178.0617,0.0000,705.8028,0.0000
Philippines,Oil Imports,2035,0.0000,0.0000,188.3517,0.0000,532.3086,0.0000
Philippines,Oil Imports,2040,0.0000,0.0000,192.7023,0.0000,388.2951,0.0000
Philippines,Oil Imports,2045,0.0000,0.0000,192.7023,0.0000,276.8490,0.0000
Philippines,Oil Imports,2050,0.0000,0.0000,192.7023,0.0000,197.3895,0.0000
Philippines,Oil Imports,2055,0.0000,0.0000,192.7023,0.0000,140.7360,0.0000
Philippines,Oil Imports,2060,0.0000,0.0000,192.7023,0.0000,100.3428,0.0000
Philippines,Pumped Hydro,2030,0.0000,9.1300,0.0000,0.0000,20.7363,0.0000
Philippines,Pumped Hydro,2035,0.0000,11.6200,0.0000,0.0000,29.8349,0.0000
Philippines,Pumped Hydro,2040,0.0000,11.6200,0.0000,0.0000,23.4143,0.0000
Philippines,Pumped Hydro,2045,0.0000,11.6200,0.0000,0.0000,16.6941,0.0000
Philippines,Pumped Hydro,2050,0.0000,11.6200,0.0000,0.0000,11.9026,0.0000
Philippines,Pumped Hydro,2055,0.0000,11.6200,0.0000,0.0000,8.4864,0.0000
Philippines,Pumped Hydro,2060,0.0000,11.6200,0.0000,0.0000,6.0507,0.0000
Philippines,Small Hydro,2025,0.0000,4.6398,0.3739,0.0000,4.8470,0.0000
Philippines,Small Hydro,2030,0.0000,4.6398,0.3739,0.0000,19.8735,0.0000
Philippines,Small Hydro,2035,0.0000,33.8998,2.7321,0.0000,65.3704,0.0000
Philippines,Small Hydro,2040,0.0000,102.8698,8.2905,0.0000,159.8619,0.0000
Philippines,Small Hydro,2045,0.0000,145.6198,11.6140,0.0000,197.6279,0.0000
Philippines,Small Hydro,2050,0.0000,176.0198,14.1858,0.0000,180.4104,0.0000
Philippines,Small Hydro,2055,0.0000,176.0198,14.1858,0.0000,138.9126,0.0000
Philippines,Small Hydro,2060,0.0000,176.0198,14.1858,0.0000,99.0428,0.0000
Philippines,Solar Domestic Production,2025,0.0000,0.0000,0.0008,0.0000,0.0007,0.0000
Philippines,Solar Domestic Production,2030,0.0000,0.0000,0.0061,0.0000,0.0152,0.0000
Philippines,Solar Domestic Production,2035,0.0000,0.0000,0.0066,0.0000,0.0181,0.0000
Philippines,Solar Domestic Production,2040,0.0000,0.0000,0.0170,0.0000,0.0253,0.0000
Philippines,Solar Domestic Production,2045,0.0000,0.0000,0.0292,0.0000,0.0345,0.0000
Philippines,Solar Domestic Production,2050,0.0000,0.0000,0.0304,0.0000,0.0306,0.0000
Philippines,Solar Domestic Production,2055,0.0000,0.0000,0.0312,0.0000,0.0225,0.0000
Philippines,Solar Domestic Production,2060,0.0000,0.0000,0.0321,0.0000,0.0165,0.0000
Philippines,Solar Floating,2030,0.0000,6.0450,0.0000,0.0000,13.7295,0.0000
Philippines,Solar Floating,2035,0.0000,5.7629,0.0000,0.0000,16.2868,0.0000
Philippines,Solar Floating,2040,0.0000,15.6808,0.0000,0.0000,22.8205,0.0000
Philippines,Solar Floating,2045,0.0000,25.8000,0.0000,0.0000,30.3630,0.0000
Philippines,Solar Floating,2050,0.0000,24.4000,0.0000,0.0000,24.9935,0.0000
Philippines,Solar Floating,2055,0.0000,24.4000,0.0000,0.0000,17.8200,0.0000
Philippines,Solar Floating,2060,0.0000,24.4000,0.0000,0.0000,12.7054,0.0000
Philippines,Solar PV,2025,0.0000,40.8951,0.0000,0.0000,39.5347,0.0000
Philippines,Solar PV,2030,0.0000,76.6323,0.0000,0.0000,235.2969,0.0000
Philippines,Solar PV,2035,0.0000,108.9899,0.0000,0.0000,265.4883,0.0000
Philippines,Solar PV,2040,0.0000,119.7354,0.0000,0.0000,228.3501,0.0000
Philippines,Solar PV,2045,0.0000,170.3604,0.0000,0.0000,213.6942,0.0000
Philippines,Solar PV,2050,0.0000,200.7354,0.0000,0.0000,192.3321,0.0000
Philippines,Solar PV,2055,0.0000,200.7354,0.0000,0.0000,146.6028,0.0000
Philippines,Solar PV,2060,0.0000,200.7354,0.0000,0.0000,104.5258,0.0000
Philippines,Solar PV Rooftop,2025,0.0000,0.0388,0.0000,0.0000,0.0375,0.0000
Philippines,Solar PV Rooftop,2030,0.0000,0.0363,0.0000,0.0000,0.1437,0.0000
Philippines,Solar PV Rooftop,2035,0.0000,0.0352,0.0000,0.0000,0.0996,0.0000
Philippines,Solar PV Rooftop,2040,0.0000,0.7812,0.0000,0.0000,0.9314,0.0000
Philippines,Solar PV Rooftop,2045,0.0000,1.8444,0.0000,0.0000,1.9831,0.0000
Philippines,Solar PV Rooftop,2050,0.0000,2.1381,0.0000,0.0000,2.0366,0.0000
Philippines,Solar PV Rooftop,2055,0.0000,2.1381,0.0000,0.0000,1.5615,0.0000
Philippines,Solar PV Rooftop,2060,0.0000,2.1381,0.0000,0.0000,1.1134,0.0000
Philippines,Waste,2025,0.0000,2.7570,0.0000,0.0000,2.6653,0.0000
Philippines,Waste,2030,0.0000,10.3408,0.0000,0.0000,28.0522,0.0000
Philippines,Waste,2035,0.0000,10.3408,0.0000,0.0000,29.2246,0.0000
Philippines,Waste,2040,0.0000,10.3408,0.0000,0.0000,20.8367,0.0000
Philippines,Waste,2045,0.0000,10.3408,0.0000,0.0000,14.8563,0.0000
Philippines,Waste,2050,0.0000,10.3408,0.0000,0.0000,10.5923,0.0000
Philippines,Waste,2055,0.0000,10.3408,0.0000,0.0000,7.5522,0.0000
Philippines,Waste,2060,0.0000,10.3408,0.0000,0.0000,5.3846,0.0000
Philippines,Wind Offshore,2030,0.0000,301.0000,0.0000,0.0000,683.6384,0.0000
Philippines,Wind Offshore,2035,0.0000,577.5000,0.0000,0.0000,1283.6362,0.0000
Philippines,Wind Offshore,2040,0.0000,118.5000,0.0000,0.0000,612.6322,0.0000
Philippines,Wind Offshore,2045,0.0000,1264.0000,0.0000,0.0000,1113.2162,0.0000
Philippines,Wind Offshore,2050,0.0000,1978.9500,0.0000,0.0000,1714.3693,0.0000
Philippines,Wind Offshore,2055,0.0000,1978.9500,0.0000,0.0000,1445.2842,0.0000
Philippines,Wind Offshore,2060,0.0000,1978.9500,0.0000,0.0000,1030.4677,0.0000
Philippines,Wind Onshore,2025,0.0000,70.5321,0.0000,0.0000,68.1859,0.0000
Philippines,Wind Onshore,2030,0.0000,236.9103,0.0000,0.0000,650.1475,0.0000
Philippines,Wind Onshore,2035,0.0000,306.9271,0.0000,0.0000,774.2710,0.0000
Philippines,Wind Onshore,2040,0.0000,339.3935,0.0000,0.0000,647.7010,0.0000
Philippines,Wind Onshore,2045,0.0000,432.8660,0.0000,0.0000,564.5418,0.0000
Philippines,Wind Onshore,2050,0.0000,507.6440,0.0000,0.0000,487.2843,0.0000
Philippines,Wind Onshore,2055,0.0000,507.6440,0.0000,0.0000,370.7471,0.0000
Philippines,Wind Onshore,2060,0.0000,507.6440,0.0000,0.0000,264.3375,0.0000
Philippines,Wood Imports,2025,0.0000,0.0000,25.8809,0.0000,25.0200,0.0000
Philippines,Wood Imports,2030,0.0000,0.0000,18.8925,0.0000,86.7147,0.0000
Philippines,Wood Imports,2035,0.0000,0.0000,9.7992,0.0000,38.6676,0.0000
Philippines,Wood Imports,2040,0.0000,0.0000,1.0617,0.0000,9.6572,0.0000
Philippines,Wood Imports,2045,0.0000,0.0000,0.9937,0.0000,1.4693,0.0000
