region,tech_name,output_fuel,year,capacity_GW,residual_GW,new_capacity_GW,production_PJ
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2035,6.5490,6.5490,0.0000,4.8639
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2040,6.5490,6.5490,0.0000,4.8639
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2045,6.5490,6.5490,0.0000,4.8639
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2050,6.5490,6.5490,0.0000,4.8639
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2055,6.5490,6.5490,0.0000,4.8639
Vietnam,Biomass Other,Electricity output from Centralized Electricity Generation,2060,6.5490,6.5490,0.0000,4.8639
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2025,28.4190,28.4190,0.0000,396.1676
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2030,28.6090,28.6090,0.0000,258.4066
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2035,28.6090,28.6090,0.0000,229.6947
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2040,28.6090,28.6090,0.0000,200.9829
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2045,28.6090,28.6090,0.0000,172.2711
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2050,28.6090,28.6090,0.0000,143.5592
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2055,28.6090,28.6090,0.0000,114.8474
Vietnam,Coal Subcritical,Electricity output from Centralized Electricity Generation,2060,28.6090,28.6090,0.0000,95.2592
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2025,1.8000,1.8000,0.0000,23.0333
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2030,6.7067,6.7067,0.0000,77.2383
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2035,10.5900,10.5900,0.0000,108.4100
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2040,14.0740,14.0740,0.0000,126.0663
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2045,24.9160,24.9160,0.0000,191.2990
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2050,24.9160,24.9160,0.0000,159.4159
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2055,24.9160,24.9160,0.0000,127.5327
Vietnam,Coal Supercritical,Electricity output from Centralized Electricity Generation,2060,24.9160,24.9160,0.0000,95.6495
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2025,1.5032,1.5032,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2030,0.6313,0.6313,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2035,0.1825,0.1825,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2040,0.1785,0.1785,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2045,0.1785,0.1785,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2050,0.1785,0.1785,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2055,0.1785,0.1785,0.0000,0.0000
Vietnam,Diesel,Electricity output from Centralized Electricity Generation,2060,0.1785,0.1785,0.0000,0.0000
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2025,25.1577,0.0000,25.1577,458.7551
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2025,23.5951,0.0000,23.5951,430.2596
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2030,25.1577,0.0000,0.0000,469.1492
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2030,23.5951,0.0000,0.0000,440.0080
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2035,29.8796,0.0000,4.7219,545.9515
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2035,36.0736,0.0000,12.4786,512.0397
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2040,49.3723,0.0000,19.4926,647.5989
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2040,36.0736,0.0000,0.0000,607.3733
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2045,49.3723,0.0000,0.0000,807.8423
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2045,46.3055,0.0000,10.2319,757.6632
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2050,60.0065,0.0000,10.6343,958.4837
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2050,56.2792,0.0000,9.9737,898.9475
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2055,69.7806,0.0000,34.9318,1140.2782
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2055,65.4462,0.0000,32.7620,1069.4498
Vietnam,Electricity,Electricity output from Electricity Transmission and Distribution,2060,78.2349,0.0000,8.4543,1305.1873
Vietnam,Electricity,Electricity output from Energy Sector Own Use,2060,73.3753,0.0000,7.9291,1224.1156
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2025,9.3720,9.3720,0.0000,91.3371
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2030,36.9260,36.9260,0.0000,323.8841
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2035,39.9260,39.9260,0.0000,311.2867
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2040,39.9260,39.9260,0.0000,272.3759
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2045,39.9260,39.9260,0.0000,247.3767
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2050,39.9260,39.9260,0.0000,246.1658
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2055,39.9260,39.9260,0.0000,260.9589
Vietnam,Gas Combined Cycle,Electricity output from Centralized Electricity Generation,2060,39.9260,39.9260,0.0000,369.7513
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2025,25.0430,25.0430,0.0000,79.4997
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2030,25.6790,25.6790,0.0000,81.2124
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2035,27.4530,27.4530,0.0000,86.8228
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2040,27.9630,27.9630,0.0000,107.9576
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2045,27.9630,27.9630,0.0000,123.8672
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2050,27.9630,27.9630,0.0000,131.9596
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2055,27.9630,27.9630,0.0000,239.0554
Vietnam,Large Hydro,Electricity output from Centralized Electricity Generation,2060,27.9630,27.9630,0.0000,297.2991
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2025,10.4600,10.4600,0.0000,45.1313
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2030,16.3000,16.3000,0.0000,56.3035
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2035,25.4006,25.4006,0.0000,68.7994
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2040,39.5823,39.5823,0.0000,218.4819
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2045,61.6818,61.6818,0.0000,329.8490
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2050,96.1200,96.1200,0.0000,522.7255
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2055,96.1200,96.1200,0.0000,371.1431
Vietnam,Lithium Ion Batteries,Electricity output from Centralized Electricity Generation,2060,96.1200,96.1200,0.0000,339.4488
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2025,4.3697,4.3697,0.0000,25.8466
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2030,6.0000,6.0000,0.0000,28.5936
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2035,8.2385,8.2385,0.0000,47.2760
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2040,11.3120,11.3120,0.0000,97.9183
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2045,15.5323,15.5323,0.0000,147.4368
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2050,21.3270,21.3270,0.0000,208.1874
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2055,21.3270,21.3270,0.0000,221.0725
Vietnam,Pumped Hydro,Electricity output from Centralized Electricity Generation,2060,21.3270,21.3270,0.0000,226.6853
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2025,2.3820,2.3820,0.0000,5.9827
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2030,3.9000,3.9000,0.0000,0.0000
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2035,6.4780,6.4780,0.0000,8.6708
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2040,6.7610,6.7610,0.0000,19.1070
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2045,6.8460,6.8460,0.0000,50.7231
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2050,7.8370,7.8370,0.0000,86.1632
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2055,7.8370,7.8370,0.0000,124.7326
Vietnam,Small Hydro,Electricity output from Centralized Electricity Generation,2060,7.8370,7.8370,0.0000,145.4343
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2025,17.2630,17.2630,0.0000,15.1298
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2030,20.5413,20.5413,0.0000,0.6396
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2035,30.2146,30.2146,0.0000,2.9286
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2040,42.8813,42.8813,0.0000,75.6013
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2045,56.5339,56.5339,0.0000,227.8476
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2050,74.3573,74.3573,0.0000,468.1393
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2055,74.3573,74.3573,0.0000,420.0877
Vietnam,Solar PV,Electricity output from Centralized Electricity Generation,2060,74.3573,74.3573,0.0000,468.1393
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2025,31.8170,31.8170,0.0000,196.7600
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2030,37.9500,37.9500,0.0000,226.6479
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2035,48.2160,48.2160,0.0000,279.7418
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2040,87.7830,87.7830,0.0000,411.8521
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2045,130.4290,130.4290,0.0000,550.6541
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2050,186.1030,186.1030,0.0000,691.1677
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2055,186.1030,186.1030,0.0000,779.6688
Vietnam,Solar PV Rooftop,Electricity output from Energy Sector Own Use,2060,186.1030,186.1030,0.0000,849.0324
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2030,15.0000,15.0000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2035,18.0000,18.0000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2040,45.5000,45.5000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2045,79.5000,79.5000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2050,91.5000,91.5000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2055,91.5000,91.5000,0.0000,0.0000
Vietnam,Wind Offshore,Electricity output from Centralized Electricity Generation,2060,91.5000,91.5000,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2025,13.4160,13.4160,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2030,25.8800,25.8800,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2035,30.4000,30.4000,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2040,46.1000,46.1000,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2045,62.2500,62.2500,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2050,77.0500,77.0500,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2055,77.0500,77.0500,0.0000,0.0000
Vietnam,Wind Onshore,Electricity output from Centralized Electricity Generation,2060,77.0500,77.0500,0.0000,0.0000
