region,fuel,season,hour,year,supply_GW,demand_GW,fuel_name_full
Singapore,Electricity output from Energy Sector Own Use,Wet,22,2060,9.6544,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Singapore,Electricity output from Energy Sector Own Use,Wet,23,2060,9.2847,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Singapore,Electricity output from Energy Sector Own Use,Wet,24,2060,8.9189,0.0000,"Electricity output from ""Energy Sector Own Use"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2025,18.2366,18.7066,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2025,17.9433,18.4133,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2025,17.4870,18.2649,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2025,17.7873,18.2573,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2025,18.1086,18.5786,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2025,19.0827,19.5527,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2025,20.2307,20.7007,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2025,22.7523,23.2223,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2025,23.6698,24.1398,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2025,23.9827,24.4527,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2025,23.4767,24.1873,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2025,21.5860,22.0560,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2025,22.2624,22.9782,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2025,23.6649,24.1349,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2025,24.0704,24.5404,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2025,24.2816,24.8921,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2025,24.4858,24.9558,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2025,25.8862,26.3562,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2025,24.6355,24.8880,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,20,2025,23.3244,23.7748,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,21,2025,22.9592,23.4292,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,22,2025,21.4940,21.9640,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,23,2025,20.1349,20.6049,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,24,2025,18.7938,19.3479,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,1,2025,20.3469,20.8868,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,2,2025,19.9378,20.4078,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,3,2025,19.6330,20.1030,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,4,2025,19.4880,19.9580,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,5,2025,19.5865,20.0565,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,6,2025,20.0525,20.5225,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,7,2025,21.2221,21.6921,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,8,2025,24.2745,24.7445,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,9,2025,25.4662,25.9362,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,10,2025,25.9594,26.4294,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,11,2025,25.6551,26.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,12,2025,23.9745,24.4445,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,13,2025,25.2928,25.7628,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,14,2025,26.2621,26.7321,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,15,2025,26.3602,26.8227,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,16,2025,26.0877,26.5577,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,17,2025,24.6811,25.1511,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,18,2025,24.5452,25.0152,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,19,2025,25.4144,25.5270,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,20,2025,24.8253,24.8504,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,21,2025,24.8589,25.0467,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,22,2025,23.7121,24.1821,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,23,2025,22.6311,23.1011,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,24,2025,21.2181,21.6881,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2030,18.8398,19.7698,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2030,18.5299,19.4599,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2030,18.3731,19.3031,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2030,18.3651,19.2951,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2030,18.7046,19.6346,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2030,19.7339,20.6639,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2030,20.9469,21.8769,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2030,23.6113,24.5413,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2030,24.5808,25.5108,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2030,24.9114,25.8414,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2030,24.6310,25.5610,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2030,22.3790,23.3090,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2030,23.3534,24.2834,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2030,24.5757,25.5057,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2030,25.0041,25.9341,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2030,25.3757,26.3057,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2030,25.4430,26.3730,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2030,26.9227,27.8527,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2030,25.3714,26.3014,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,20,2030,24.1951,25.1251,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,21,2030,23.8299,24.7599,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,22,2030,22.2818,23.2118,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,23,2030,20.8457,21.7757,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,24,2030,19.5174,20.4474,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,1,2030,21.3312,22.0736,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,2,2030,20.6374,21.5674,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,3,2030,20.3153,21.2453,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,4,2030,20.1621,21.0921,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,5,2030,20.2662,21.1962,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,6,2030,20.7586,21.6886,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,7,2030,22.1444,22.9244,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,8,2030,25.2197,26.1497,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,9,2030,26.4790,27.4090,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,10,2030,27.0001,27.9301,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,11,2030,26.6785,27.6085,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,12,2030,24.9027,25.8327,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,13,2030,26.2958,27.2258,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,14,2030,27.3199,28.2499,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,15,2030,27.4157,28.3457,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,16,2030,27.1357,28.0657,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,17,2030,25.6494,26.5794,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,18,2030,25.5058,26.4358,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,19,2030,26.0466,26.9766,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,20,2030,25.3316,26.2616,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,21,2030,25.5391,26.4691,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,22,2030,24.6255,25.5555,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,23,2030,23.4832,24.4132,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,24,2030,21.9902,22.9202,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2035,22.7969,23.7269,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2035,22.4251,23.3551,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2035,22.2369,23.1669,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2035,22.2273,23.1573,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2035,22.6347,23.5647,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2035,23.8698,24.7998,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2035,25.3253,26.2553,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2035,28.5225,29.4525,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2035,29.6858,30.6158,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2035,30.0825,31.0125,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2035,29.7460,30.6760,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2035,27.0438,27.9738,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2035,28.2130,29.1430,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2035,29.6796,30.6096,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2035,30.1938,31.1238,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2035,30.6396,31.5696,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2035,30.7203,31.6503,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2035,32.4960,33.4260,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2035,30.6345,31.5645,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,20,2035,29.2230,30.1530,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,21,2035,28.7848,29.7148,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,22,2035,26.9271,27.8571,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,23,2035,25.2039,26.1339,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,24,2035,23.6100,24.5400,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,1,2035,25.5613,26.4913,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,2,2035,24.9540,25.8840,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,3,2035,24.5675,25.4975,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,4,2035,24.3836,25.3136,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,5,2035,24.5085,25.4385,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,6,2035,25.0994,26.0294,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,7,2035,26.5823,27.5123,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,8,2035,30.4525,31.3825,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,9,2035,31.9635,32.8935,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,10,2035,32.5888,33.5188,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,11,2035,32.2029,33.1329,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,12,2035,30.0721,31.0021,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,13,2035,31.7436,32.6736,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,14,2035,32.9726,33.9026,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,15,2035,33.0875,34.0175,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,16,2035,32.7515,33.6815,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,17,2035,30.9680,31.8980,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,18,2035,30.7957,31.7257,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,19,2035,31.4447,32.3747,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,20,2035,30.5867,31.5167,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,21,2035,30.8357,31.7657,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,22,2035,29.7395,30.6695,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,23,2035,28.3688,29.2988,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,24,2035,26.5772,27.5072,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,1,2040,28.7337,30.7804,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,2,2040,28.6479,30.7686,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,3,2040,28.5775,30.0139,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,4,2040,28.5245,29.8736,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,5,2040,28.4691,30.0978,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,6,2040,29.7622,31.5155,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,7,2040,31.9175,33.3651,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,8,2040,36.6477,37.4279,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,9,2040,38.1741,38.9062,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,10,2040,40.6378,40.5448,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,11,2040,42.5291,42.2091,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,12,2040,41.9324,42.1553,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,13,2040,42.5291,43.1719,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,14,2040,42.5291,42.2641,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,15,2040,40.3141,40.6861,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,16,2040,39.3662,40.1183,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,17,2040,39.3841,40.2208,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,18,2040,42.1094,42.4772,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,19,2040,39.1170,40.1117,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,20,2040,37.5343,38.3180,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,21,2040,36.5365,37.7613,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,22,2040,33.4554,35.4006,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,23,2040,31.3274,33.2108,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Dry,24,2040,29.0054,31.1854,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,1,2040,34.4761,36.3603,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,2,2040,34.4587,36.1398,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,3,2040,34.4355,35.4455,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,4,2040,34.4112,35.3052,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,5,2040,32.0453,33.4616,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,6,2040,34.3463,34.8984,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,7,2040,35.2076,35.6435,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,8,2040,39.1631,39.8805,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,9,2040,41.7084,42.0956,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,10,2040,41.9904,42.5952,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,11,2040,42.5291,43.2728,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
Thailand,Electricity output from Centralized Electricity Generation,Wet,12,2040,42.5291,43.5296,"Electricity output from ""Centralized Electricity Generation"" [LEAP ID:1]"
