scenario_code,sector,region,year,value_pj,value_twh
RAS,Transport,Cambodia,2042,358.889298,99.691472
RAS,Transport,Cambodia,2043,361.806637,100.501844
RAS,Transport,Cambodia,2044,363.213141,100.892539
RAS,Transport,Cambodia,2045,363.355642,100.932123
RAS,Transport,Cambodia,2046,362.329707,100.647141
RAS,Transport,Cambodia,2047,360.398376,100.11066
RAS,Transport,Cambodia,2048,357.785364,99.384823
RAS,Transport,Cambodia,2049,354.594031,98.498342
RAS,Transport,Cambodia,2050,351.009138,97.502538
RAS,Transport,Cambodia,2051,347.145734,96.429371
RAS,Transport,Cambodia,2052,343.094928,95.304147
RAS,Transport,Cambodia,2053,338.925757,94.146044
RAS,Transport,Cambodia,2054,334.689892,92.969414
RAS,Transport,Cambodia,2055,330.424763,91.784656
RAS,Transport,Cambodia,2056,326.156646,90.599068
RAS,Transport,Cambodia,2057,321.903767,89.417713
RAS,Transport,Cambodia,2058,317.677733,88.243815
RAS,Transport,Cambodia,2059,313.488156,87.080043
RAS,Transport,Cambodia,2060,309.341756,85.928266
RAS,Transport,Indonesia,2005,1059.033047,294.175846
RAS,Transport,Indonesia,2006,1173.603045,326.000846
RAS,Transport,Indonesia,2007,1257.727235,349.368676
RAS,Transport,Indonesia,2008,1298.216102,360.615584
RAS,Transport,Indonesia,2009,1306.351808,362.875502
RAS,Transport,Indonesia,2010,1976.331373,548.980937
RAS,Transport,Indonesia,2011,2184.980851,606.939125
RAS,Transport,Indonesia,2012,2435.418954,676.505265
RAS,Transport,Indonesia,2013,2702.017227,750.560341
RAS,Transport,Indonesia,2014,2928.983371,813.606492
RAS,Transport,Indonesia,2015,3147.530928,874.314147
RAS,Transport,Indonesia,2016,3350.640996,930.73361
RAS,Transport,Indonesia,2017,3631.521591,1008.755997
RAS,Transport,Indonesia,2018,3919.659061,1088.794184
RAS,Transport,Indonesia,2019,4300.007121,1194.446422
RAS,Transport,Indonesia,2020,4086.538757,1135.149655
RAS,Transport,Indonesia,2021,4077.782917,1132.717477
RAS,Transport,Indonesia,2022,4436.408344,1232.335651
RAS,Transport,Indonesia,2023,4655.074805,1293.076335
RAS,Transport,Indonesia,2024,4998.971696,1388.603249
RAS,Transport,Indonesia,2025,5418.814347,1505.226207
RAS,Transport,Indonesia,2026,5903.632229,1639.897841
RAS,Transport,Indonesia,2027,6439.828506,1788.841252
RAS,Transport,Indonesia,2028,7030.578838,1952.938566
RAS,Transport,Indonesia,2029,7662.994683,2128.609634
RAS,Transport,Indonesia,2030,8329.746381,2313.818439
RAS,Transport,Indonesia,2031,9024.77212,2506.881144
RAS,Transport,Indonesia,2032,9736.48134,2704.57815
RAS,Transport,Indonesia,2033,10461.774754,2906.048543
RAS,Transport,Indonesia,2034,11184.35208,3106.764467
RAS,Transport,Indonesia,2035,11897.888705,3304.969085
RAS,Transport,Indonesia,2036,12604.077671,3501.132686
RAS,Transport,Indonesia,2037,13291.328915,3692.03581
RAS,Transport,Indonesia,2038,13950.390324,3875.108423
RAS,Transport,Indonesia,2039,14579.798948,4049.944152
RAS,Transport,Indonesia,2040,15179.723245,4216.58979
RAS,Transport,Indonesia,2041,15740.675422,4372.409839
RAS,Transport,Indonesia,2042,16263.914517,4517.754033
RAS,Transport,Indonesia,2043,16755.81239,4654.392331
RAS,Transport,Indonesia,2044,17220.255614,4783.404337
RAS,Transport,Indonesia,2045,17662.838641,4906.344067
RAS,Transport,Indonesia,2046,18085.143906,5023.651085
RAS,Transport,Indonesia,2047,18491.768194,5136.602276
RAS,Transport,Indonesia,2048,18887.665534,5246.573759
RAS,Transport,Indonesia,2049,19273.129504,5353.647084
RAS,Transport,Indonesia,2050,19649.20991,5458.113864
RAS,Transport,Indonesia,2051,20015.819646,5559.949902
RAS,Transport,Indonesia,2052,20371.965738,5658.879372
RAS,Transport,Indonesia,2053,20716.20113,5754.500314
RAS,Transport,Indonesia,2054,21046.690241,5846.302845
RAS,Transport,Indonesia,2055,21361.567217,5933.768671
RAS,Transport,Indonesia,2056,21658.82952,6016.341533
RAS,Transport,Indonesia,2057,21937.04633,6093.623981
RAS,Transport,Indonesia,2058,22194.917961,6165.254989
RAS,Transport,Indonesia,2059,22431.364799,6230.934666
RAS,Transport,Indonesia,2060,22645.632813,6290.453559
RAS,Transport,Laos,2005,0.13942,0.038728
RAS,Transport,Laos,2006,6.014358,1.670655
RAS,Transport,Laos,2007,9.813948,2.726097
RAS,Transport,Laos,2008,13.711535,3.80876
RAS,Transport,Laos,2009,17.213966,4.781657
RAS,Transport,Laos,2010,20.490885,5.691912
RAS,Transport,Laos,2011,26.284105,7.30114
RAS,Transport,Laos,2012,32.813036,9.114732
RAS,Transport,Laos,2013,39.445877,10.957188
RAS,Transport,Laos,2014,45.31019,12.586164
RAS,Transport,Laos,2015,49.511706,13.753252
RAS,Transport,Laos,2016,52.308258,14.530072
RAS,Transport,Laos,2017,57.761492,16.044859
RAS,Transport,Laos,2018,62.575242,17.382012
RAS,Transport,Laos,2019,65.534252,18.203959
RAS,Transport,Laos,2020,66.751785,18.542162
RAS,Transport,Laos,2021,68.517562,19.032656
RAS,Transport,Laos,2022,74.99112,20.830867
RAS,Transport,Laos,2023,78.683765,21.856601
RAS,Transport,Laos,2024,82.780069,22.994464
RAS,Transport,Laos,2025,87.526911,24.313031
RAS,Transport,Laos,2026,92.974269,25.826186
RAS,Transport,Laos,2027,98.992596,27.497943
RAS,Transport,Laos,2028,105.494801,29.304111
RAS,Transport,Laos,2029,112.381825,31.217174
RAS,Transport,Laos,2030,119.456926,33.182479
RAS,Transport,Laos,2031,126.551153,35.153098
RAS,Transport,Laos,2032,133.513604,37.087112
RAS,Transport,Laos,2033,140.30682,38.974117
RAS,Transport,Laos,2034,146.720471,40.755686
RAS,Transport,Laos,2035,152.672379,42.408994
RAS,Transport,Laos,2036,158.021746,43.894929
RAS,Transport,Laos,2037,162.636048,45.17668
RAS,Transport,Laos,2038,166.469189,46.241441
RAS,Transport,Laos,2039,169.454509,47.070697
RAS,Transport,Laos,2040,171.648072,47.68002
RAS,Transport,Laos,2041,172.997944,48.054984
RAS,Transport,Laos,2042,173.509646,48.197124
RAS,Transport,Laos,2043,173.349951,48.152764
RAS,Transport,Laos,2044,172.561304,47.933696
RAS,Transport,Laos,2045,171.216799,47.560222
RAS,Transport,Laos,2046,169.378334,47.049537
RAS,Transport,Laos,2047,167.136888,46.426913
RAS,Transport,Laos,2048,164.622781,45.72855
RAS,Transport,Laos,2049,161.897719,44.971589
RAS,Transport,Laos,2050,159.030217,44.17506
RAS,Transport,Laos,2051,156.082807,43.356335
RAS,Transport,Laos,2052,153.104846,42.529124
RAS,Transport,Laos,2053,150.133037,41.703621
RAS,Transport,Laos,2054,147.194206,40.887279
RAS,Transport,Laos,2055,144.306562,40.085156
RAS,Transport,Laos,2056,141.481601,39.300445
RAS,Transport,Laos,2057,138.726275,38.535076
RAS,Transport,Laos,2058,136.043705,37.789918
RAS,Transport,Laos,2059,133.435182,37.065328
RAS,Transport,Laos,2060,130.900194,36.361165
RAS,Transport,Malaysia,2005,437.418027,121.505007
RAS,Transport,Malaysia,2006,450.171909,125.047752
RAS,Transport,Malaysia,2007,451.238634,125.344065
RAS,Transport,Malaysia,2008,453.527196,125.979777
RAS,Transport,Malaysia,2009,490.843075,136.345299
RAS,Transport,Malaysia,2010,500.325336,138.97926
RAS,Transport,Malaysia,2011,491.468874,136.519132
RAS,Transport,Malaysia,2012,532.070433,147.797342
RAS,Transport,Malaysia,2013,562.249682,156.180467
RAS,Transport,Malaysia,2014,578.128332,160.591203
RAS,Transport,Malaysia,2015,612.246633,170.068509
RAS,Transport,Malaysia,2016,611.546844,169.874123
RAS,Transport,Malaysia,2017,627.610528,174.336258
RAS,Transport,Malaysia,2018,697.078884,193.633023
RAS,Transport,Malaysia,2019,721.392316,200.386754
RAS,Transport,Malaysia,2020,668.145563,185.59599
RAS,Transport,Malaysia,2021,647.211087,179.780857
RAS,Transport,Malaysia,2022,687.521465,190.978185
RAS,Transport,Malaysia,2023,736.409744,204.558262
RAS,Transport,Malaysia,2024,852.578159,236.827266
RAS,Transport,Malaysia,2025,987.959072,274.433076
RAS,Transport,Malaysia,2026,1135.583892,315.43997
RAS,Transport,Malaysia,2027,1288.993909,358.053864
RAS,Transport,Malaysia,2028,1441.570199,400.436166
RAS,Transport,Malaysia,2029,1589.130273,441.425076
RAS,Transport,Malaysia,2030,1729.721395,480.478165
RAS,Transport,Malaysia,2031,1859.682789,516.578553
RAS,Transport,Malaysia,2032,1977.295214,549.248671
RAS,Transport,Malaysia,2033,2082.20155,578.389319
RAS,Transport,Malaysia,2034,2173.939355,603.872043
RAS,Transport,Malaysia,2035,2252.633839,625.731622
RAS,Transport,Malaysia,2036,2323.140658,645.316849
RAS,Transport,Malaysia,2037,2383.017976,661.949438
RAS,Transport,Malaysia,2038,2431.219268,675.338686
RAS,Transport,Malaysia,2039,2467.548148,685.430041
RAS,Transport,Malaysia,2040,2492.268148,692.296708
RAS,Transport,Malaysia,2041,2505.938672,696.094076
RAS,Transport,Malaysia,2042,2509.868498,697.185694
RAS,Transport,Malaysia,2043,2506.310656,696.197404
RAS,Transport,Malaysia,2044,2498.300941,693.972484
RAS,Transport,Malaysia,2045,2488.409441,691.224845
RAS,Transport,Malaysia,2046,2478.558049,688.488347
RAS,Transport,Malaysia,2047,2470.299801,686.194389
RAS,Transport,Malaysia,2048,2464.594219,684.609505
RAS,Transport,Malaysia,2049,2461.839204,683.844223
RAS,Transport,Malaysia,2050,2462.028583,683.896829
RAS,Transport,Malaysia,2051,2464.852012,684.681114
RAS,Transport,Malaysia,2052,2469.737164,686.038101
RAS,Transport,Malaysia,2053,2475.99435,687.776208
RAS,Transport,Malaysia,2054,2483.018948,689.727486
RAS,Transport,Malaysia,2055,2490.264934,691.740259
RAS,Transport,Malaysia,2056,2497.282583,693.689606
RAS,Transport,Malaysia,2057,2503.806494,695.501804
RAS,Transport,Malaysia,2058,2509.665778,697.129383
RAS,Transport,Malaysia,2059,2514.769134,698.546982
RAS,Transport,Malaysia,2060,2519.068763,699.741323
RAS,Transport,Myanmar,2005,2.294785,0.63744
RAS,Transport,Myanmar,2006,20.900852,5.805792
RAS,Transport,Myanmar,2007,26.767626,7.435452
RAS,Transport,Myanmar,2008,37.846366,10.512879
RAS,Transport,Myanmar,2009,44.673732,12.40937
RAS,Transport,Myanmar,2010,55.079193,15.299776
RAS,Transport,Myanmar,2011,70.293099,19.525861
RAS,Transport,Myanmar,2012,86.477919,24.021644
RAS,Transport,Myanmar,2013,103.629297,28.785916
RAS,Transport,Myanmar,2014,119.562844,33.211901
RAS,Transport,Myanmar,2015,138.285508,38.412641
RAS,Transport,Myanmar,2016,156.967523,43.60209
RAS,Transport,Myanmar,2017,180.861027,50.239174
RAS,Transport,Myanmar,2018,205.798887,57.166358
RAS,Transport,Myanmar,2019,222.730928,61.869702
RAS,Transport,Myanmar,2020,221.594261,61.553961
RAS,Transport,Myanmar,2021,217.778602,60.494056
RAS,Transport,Myanmar,2022,229.841298,63.844805
RAS,Transport,Myanmar,2023,224.520297,62.366749
RAS,Transport,Myanmar,2024,254.461532,70.683759
RAS,Transport,Myanmar,2025,289.243197,80.345332
RAS,Transport,Myanmar,2026,328.645667,91.290463
RAS,Transport,Myanmar,2027,371.986959,103.329711
RAS,Transport,Myanmar,2028,418.803235,116.334232
RAS,Transport,Myanmar,2029,468.917263,130.254795
RAS,Transport,Myanmar,2030,521.661125,144.905868
RAS,Transport,Myanmar,2031,576.490407,160.136224
RAS,Transport,Myanmar,2032,632.855458,175.793183
RAS,Transport,Myanmar,2033,690.120364,191.700101
RAS,Transport,Myanmar,2034,746.635691,207.398803
RAS,Transport,Myanmar,2035,801.887851,222.746625
RAS,Transport,Myanmar,2036,854.839413,237.455393
RAS,Transport,Myanmar,2037,904.566888,251.26858
RAS,Transport,Myanmar,2038,950.372182,263.992273
RAS,Transport,Myanmar,2039,991.545905,275.429418
RAS,Transport,Myanmar,2040,1027.770442,285.491789
RAS,Transport,Myanmar,2041,1058.043279,293.900911
RAS,Transport,Myanmar,2042,1082.562932,300.711926
RAS,Transport,Myanmar,2043,1101.595598,305.998777
RAS,Transport,Myanmar,2044,1115.196975,309.776938
RAS,Transport,Myanmar,2045,1124.179882,312.272189
RAS,Transport,Myanmar,2046,1129.012401,313.614556
RAS,Transport,Myanmar,2047,1130.39941,313.999836
RAS,Transport,Myanmar,2048,1128.960523,313.600145
RAS,Transport,Myanmar,2049,1124.999244,312.49979
RAS,Transport,Myanmar,2050,1119.156214,310.876726
RAS,Transport,Myanmar,2051,1111.795995,308.832221
RAS,Transport,Myanmar,2052,1103.229939,306.452761
RAS,Transport,Myanmar,2053,1093.720632,303.811287
RAS,Transport,Myanmar,2054,1083.48631,300.968419
RAS,Transport,Myanmar,2055,1072.705587,297.973774
RAS,Transport,Myanmar,2056,1061.52158,294.867106
RAS,Transport,Myanmar,2057,1050.047793,291.679942
RAS,Transport,Myanmar,2058,1038.374036,288.437232
RAS,Transport,Myanmar,2059,1026.5717,285.158806
RAS,Transport,Myanmar,2060,1014.697,281.860278
RAS,Transport,Philippines,2005,53.664728,14.906869
RAS,Transport,Philippines,2006,72.677386,20.188163
RAS,Transport,Philippines,2007,82.723659,22.978794
RAS,Transport,Philippines,2008,78.098442,21.694012
RAS,Transport,Philippines,2009,87.462637,24.295177
RAS,Transport,Philippines,2010,107.169923,29.769423
RAS,Transport,Philippines,2011,119.034307,33.065085
RAS,Transport,Philippines,2012,143.982784,39.995218
RAS,Transport,Philippines,2013,171.77382,47.71495
RAS,Transport,Philippines,2014,198.772257,55.214516
RAS,Transport,Philippines,2015,245.697788,68.249386
RAS,Transport,Philippines,2016,280.973098,78.048083
RAS,Transport,Philippines,2017,310.232044,86.175568
RAS,Transport,Philippines,2018,342.590484,95.164023
RAS,Transport,Philippines,2019,381.376346,105.937874
RAS,Transport,Philippines,2020,354.861487,98.572635
RAS,Transport,Philippines,2021,352.559023,97.933062
RAS,Transport,Philippines,2022,391.530627,108.758508
RAS,Transport,Philippines,2023,417.864891,116.073581
RAS,Transport,Philippines,2024,467.338907,129.816363
RAS,Transport,Philippines,2025,525.389175,145.941438
RAS,Transport,Philippines,2026,589.65694,163.793594
RAS,Transport,Philippines,2027,658.795184,182.998662
RAS,Transport,Philippines,2028,731.437417,203.17706
RAS,Transport,Philippines,2029,806.39772,223.999367
RAS,Transport,Philippines,2030,882.077067,245.021407
RAS,Transport,Philippines,2031,957.638725,266.010757
RAS,Transport,Philippines,2032,1032.161162,286.711434
RAS,Transport,Philippines,2033,1103.855941,306.62665
RAS,Transport,Philippines,2034,1172.447914,325.679976
RAS,Transport,Philippines,2035,1235.736008,343.260002
RAS,Transport,Philippines,2036,1294.675179,359.631994
RAS,Transport,Philippines,2037,1348.159265,374.488685
RAS,Transport,Philippines,2038,1395.250731,387.569648
RAS,Transport,Philippines,2039,1436.550766,399.041879
RAS,Transport,Philippines,2040,1470.85408,408.570578
RAS,Transport,Philippines,2041,1499.306299,416.473972
RAS,Transport,Philippines,2042,1521.390923,422.60859
RAS,Transport,Philippines,2043,1537.717699,427.143805
RAS,Transport,Philippines,2044,1549.021213,430.28367
RAS,Transport,Philippines,2045,1556.527331,432.368703
RAS,Transport,Philippines,2046,1560.81049,433.558469
RAS,Transport,Philippines,2047,1563.461458,434.294849
RAS,Transport,Philippines,2048,1564.674969,434.631936
RAS,Transport,Philippines,2049,1564.147551,434.485431
RAS,Transport,Philippines,2050,1563.830434,434.397343
RAS,Transport,Philippines,2051,1563.499987,434.305552
RAS,Transport,Philippines,2052,1563.330004,434.258334
RAS,Transport,Philippines,2053,1563.4077,434.279917
RAS,Transport,Philippines,2054,1563.754137,434.376149
RAS,Transport,Philippines,2055,1564.349673,434.541576
RAS,Transport,Philippines,2056,1565.150592,434.764053
RAS,Transport,Philippines,2057,1566.109485,435.030412
RAS,Transport,Philippines,2058,1567.180538,435.327927
RAS,Transport,Philippines,2059,1568.33575,435.648819
RAS,Transport,Philippines,2060,1569.565942,435.990539
RAS,Transport,Singapore,2005,4.312404,1.19789
RAS,Transport,Singapore,2006,12.751484,3.542079
RAS,Transport,Singapore,2007,16.907537,4.696538
RAS,Transport,Singapore,2008,40.969595,11.380443
RAS,Transport,Singapore,2009,51.899274,14.416465
RAS,Transport,Singapore,2010,54.4934,15.137056
RAS,Transport,Singapore,2011,56.532293,15.703415
RAS,Transport,Singapore,2012,57.69866,16.027406
RAS,Transport,Singapore,2013,64.474879,17.909689
RAS,Transport,Singapore,2014,66.953054,18.598071
RAS,Transport,Singapore,2015,67.974418,18.881783
RAS,Transport,Singapore,2016,69.133418,19.203727
RAS,Transport,Singapore,2017,74.609832,20.724953
RAS,Transport,Singapore,2018,79.499527,22.083202
RAS,Transport,Singapore,2019,86.685534,24.079315
RAS,Transport,Singapore,2020,90.882055,25.245015
RAS,Transport,Singapore,2021,89.590656,24.886293
RAS,Transport,Singapore,2022,94.881354,26.355932
RAS,Transport,Singapore,2023,98.314003,27.309445
RAS,Transport,Singapore,2024,103.143622,28.651006
RAS,Transport,Singapore,2025,109.49396,30.414989
RAS,Transport,Singapore,2026,117.163121,32.545311
RAS,Transport,Singapore,2027,125.594626,34.887396
RAS,Transport,Singapore,2028,134.587099,37.385305
RAS,Transport,Singapore,2029,144.176662,40.049073
RAS,Transport,Singapore,2030,154.032381,42.786772
RAS,Transport,Singapore,2031,164.331631,45.647675
RAS,Transport,Singapore,2032,174.58783,48.496619
RAS,Transport,Singapore,2033,184.722844,51.311901
RAS,Transport,Singapore,2034,194.801738,54.111594
RAS,Transport,Singapore,2035,204.529633,56.813787
RAS,Transport,Singapore,2036,213.785447,59.384846
RAS,Transport,Singapore,2037,222.463257,61.795349
RAS,Transport,Singapore,2038,230.57853,64.049592
RAS,Transport,Singapore,2039,238.086,66.135
RAS,Transport,Singapore,2040,245.03145,68.064292
RAS,Transport,Singapore,2041,251.385155,69.82921
RAS,Transport,Singapore,2042,257.021178,71.394772
RAS,Transport,Singapore,2043,262.122205,72.811724
RAS,Transport,Singapore,2044,266.675339,74.076483
RAS,Transport,Singapore,2045,270.763485,75.212079
RAS,Transport,Singapore,2046,274.525346,76.257041
RAS,Transport,Singapore,2047,277.892466,77.192352
RAS,Transport,Singapore,2048,281.026408,78.062891
RAS,Transport,Singapore,2049,283.926531,78.868481
RAS,Transport,Singapore,2050,286.625643,79.618234
RAS,Transport,Singapore,2051,289.161185,80.322551
RAS,Transport,Singapore,2052,291.573228,80.992563
RAS,Transport,Singapore,2053,293.851126,81.625313
RAS,Transport,Singapore,2054,296.003151,82.223097
RAS,Transport,Singapore,2055,298.033981,82.787217
RAS,Transport,Singapore,2056,299.943472,83.317631
RAS,Transport,Singapore,2057,301.731704,83.814362
RAS,Transport,Singapore,2058,303.398244,84.27729
RAS,Transport,Singapore,2059,304.943431,84.706509
RAS,Transport,Singapore,2060,306.367619,85.102116
RAS,Transport,Thailand,2005,91.436059,25.398905
RAS,Transport,Thailand,2006,121.399916,33.722199
RAS,Transport,Thailand,2007,158.450999,44.014166
RAS,Transport,Thailand,2008,191.202622,53.111839
RAS,Transport,Thailand,2009,200.717231,55.754786
RAS,Transport,Thailand,2010,231.218787,64.227441
RAS,Transport,Thailand,2011,253.230327,70.341757
RAS,Transport,Thailand,2012,308.771747,85.76993
RAS,Transport,Thailand,2013,348.714874,96.865243
RAS,Transport,Thailand,2014,422.963445,117.489846
RAS,Transport,Thailand,2015,514.968667,143.046852
RAS,Transport,Thailand,2016,590.640812,164.066892
RAS,Transport,Thailand,2017,657.331462,182.592073
RAS,Transport,Thailand,2018,787.427558,218.729877
RAS,Transport,Thailand,2019,780.918183,216.921717
RAS,Transport,Thailand,2020,738.146182,205.040606
RAS,Transport,Thailand,2021,738.109329,205.030369
RAS,Transport,Thailand,2022,822.42647,228.451797
RAS,Transport,Thailand,2023,876.536152,243.482264
RAS,Transport,Thailand,2024,952.961263,264.711462
RAS,Transport,Thailand,2025,1059.993509,294.442641
RAS,Transport,Thailand,2026,1177.669139,327.130316
