scenario_code,carrier,region,year,value_pj,value_twh
RAS,thermal,Indonesia,2009,4246.630363,1179.619545
RAS,thermal,Indonesia,2010,5124.889735,1423.580482
RAS,thermal,Indonesia,2011,5569.933387,1547.203719
RAS,thermal,Indonesia,2012,5884.103962,1634.473323
RAS,thermal,Indonesia,2013,5501.182991,1528.106386
RAS,thermal,Indonesia,2014,5769.989933,1602.774981
RAS,thermal,Indonesia,2015,5808.588779,1613.496883
RAS,thermal,Indonesia,2016,5860.451576,1627.903216
RAS,thermal,Indonesia,2017,6425.491784,1784.858829
RAS,thermal,Indonesia,2018,6732.245157,1870.068099
RAS,thermal,Indonesia,2019,7411.220414,2058.672337
RAS,thermal,Indonesia,2020,6711.395268,1864.276463
RAS,thermal,Indonesia,2021,6399.843234,1777.734232
RAS,thermal,Indonesia,2022,8101.639856,2250.455516
RAS,thermal,Indonesia,2023,8306.842633,2307.456287
RAS,thermal,Indonesia,2024,8815.510408,2448.752891
RAS,thermal,Indonesia,2025,9176.995177,2549.165327
RAS,thermal,Indonesia,2026,9800.565242,2722.379234
RAS,thermal,Indonesia,2027,10507.475643,2918.743234
RAS,thermal,Indonesia,2028,11268.907681,3130.252134
RAS,thermal,Indonesia,2029,12074.11206,3353.920017
RAS,thermal,Indonesia,2030,12902.98787,3584.163297
RAS,thermal,Indonesia,2031,13782.356688,3828.432413
RAS,thermal,Indonesia,2032,14670.955555,4075.265432
RAS,thermal,Indonesia,2033,15565.149378,4323.652605
RAS,thermal,Indonesia,2034,16453.407349,4570.39093
RAS,thermal,Indonesia,2035,17309.319789,4808.144386
RAS,thermal,Indonesia,2036,18154.036746,5042.787985
RAS,thermal,Indonesia,2037,18951.791296,5264.386471
RAS,thermal,Indonesia,2038,19694.191338,5470.608705
RAS,thermal,Indonesia,2039,20413.39591,5670.387753
RAS,thermal,Indonesia,2040,21128.961789,5869.156052
RAS,thermal,Indonesia,2041,21801.651972,6056.014437
RAS,thermal,Indonesia,2042,22428.709445,6230.197068
RAS,thermal,Indonesia,2043,23020.265247,6394.518124
RAS,thermal,Indonesia,2044,23587.704466,6552.140129
RAS,thermal,Indonesia,2045,24136.963467,6704.712074
RAS,thermal,Indonesia,2046,24675.447761,6854.291045
RAS,thermal,Indonesia,2047,25200.411849,7000.114402
RAS,thermal,Indonesia,2048,25716.444791,7143.456886
RAS,thermal,Indonesia,2049,26219.19335,7283.109264
RAS,thermal,Indonesia,2050,26707.94376,7418.873267
RAS,thermal,Indonesia,2051,27231.34764,7564.263233
RAS,thermal,Indonesia,2052,27738.377978,7705.104994
RAS,thermal,Indonesia,2053,28226.794465,7840.77624
RAS,thermal,Indonesia,2054,28691.864049,7969.962236
RAS,thermal,Indonesia,2055,29117.185568,8088.107102
RAS,thermal,Indonesia,2056,29518.09009,8199.469469
RAS,thermal,Indonesia,2057,29890.935584,8303.037662
RAS,thermal,Indonesia,2058,30221.046413,8394.735115
RAS,thermal,Indonesia,2059,30499.728961,8472.146934
RAS,thermal,Indonesia,2060,30721.306215,8533.696171
RAS,thermal,Laos,2005,58.888164,16.357823
RAS,thermal,Laos,2006,69.566638,19.324066
RAS,thermal,Laos,2007,78.10583,21.696064
RAS,thermal,Laos,2008,89.96524,24.990344
RAS,thermal,Laos,2009,91.852748,25.514652
RAS,thermal,Laos,2010,95.90593,26.640536
RAS,thermal,Laos,2011,97.90017,27.194492
RAS,thermal,Laos,2012,102.464733,28.462426
RAS,thermal,Laos,2013,110.741817,30.761616
RAS,thermal,Laos,2014,121.746141,33.818372
RAS,thermal,Laos,2015,121.550511,33.764031
RAS,thermal,Laos,2016,120.576785,33.493551
RAS,thermal,Laos,2017,126.177871,35.049409
RAS,thermal,Laos,2018,130.147742,36.152151
RAS,thermal,Laos,2019,133.479604,37.077668
RAS,thermal,Laos,2020,148.446095,41.235026
RAS,thermal,Laos,2021,150.856893,41.904692
RAS,thermal,Laos,2022,166.53588,46.259967
RAS,thermal,Laos,2023,239.50544,66.529289
RAS,thermal,Laos,2024,288.537361,80.149267
RAS,thermal,Laos,2025,313.758991,87.155275
RAS,thermal,Laos,2026,321.629543,89.34154
RAS,thermal,Laos,2027,330.299768,91.749936
RAS,thermal,Laos,2028,339.723037,94.36751
RAS,thermal,Laos,2029,349.691847,97.136624
RAS,thermal,Laos,2030,350.956948,97.488041
RAS,thermal,Laos,2031,355.914193,98.865054
RAS,thermal,Laos,2032,360.188632,100.052398
RAS,thermal,Laos,2033,363.645532,101.012648
RAS,thermal,Laos,2034,365.97896,101.660822
RAS,thermal,Laos,2035,367.027923,101.952201
RAS,thermal,Laos,2036,366.975164,101.937546
RAS,thermal,Laos,2037,365.312131,101.475592
RAS,thermal,Laos,2038,362.076121,100.5767
RAS,thermal,Laos,2039,357.370492,99.269581
RAS,thermal,Laos,2040,351.498734,97.638537
RAS,thermal,Laos,2041,345.217844,95.893846
RAS,thermal,Laos,2042,338.322295,93.978415
RAS,thermal,Laos,2043,331.249899,92.013861
RAS,thermal,Laos,2044,324.221616,90.06156
RAS,thermal,Laos,2045,317.405922,88.168312
RAS,thermal,Laos,2046,311.154308,86.431752
RAS,thermal,Laos,2047,305.247591,84.790998
RAS,thermal,Laos,2048,299.753754,83.264932
RAS,thermal,Laos,2049,294.652875,81.848021
RAS,thermal,Laos,2050,289.932871,80.536909
RAS,thermal,Laos,2051,287.160386,79.766774
RAS,thermal,Laos,2052,284.718318,79.088422
RAS,thermal,Laos,2053,282.590085,78.497246
RAS,thermal,Laos,2054,280.757675,77.988243
RAS,thermal,Laos,2055,279.202025,77.556118
RAS,thermal,Laos,2056,277.911551,77.197653
RAS,thermal,Laos,2057,276.858212,76.905059
RAS,thermal,Laos,2058,276.025251,76.673681
RAS,thermal,Laos,2059,275.39821,76.499503
RAS,thermal,Laos,2060,274.963611,76.378781
RAS,thermal,Malaysia,2005,1179.112326,327.531202
RAS,thermal,Malaysia,2006,1215.75567,337.709908
RAS,thermal,Malaysia,2007,1288.324804,357.868001
RAS,thermal,Malaysia,2008,1263.057979,350.849439
RAS,thermal,Malaysia,2009,1251.976934,347.771371
RAS,thermal,Malaysia,2010,1237.675044,343.798623
RAS,thermal,Malaysia,2011,1303.292202,362.025612
RAS,thermal,Malaysia,2012,1393.321491,387.033747
RAS,thermal,Malaysia,2013,1414.819546,393.005429
RAS,thermal,Malaysia,2014,1355.056073,376.404465
RAS,thermal,Malaysia,2015,1415.217038,393.115844
RAS,thermal,Malaysia,2016,1585.158117,440.321699
RAS,thermal,Malaysia,2017,1823.231082,506.453078
RAS,thermal,Malaysia,2018,1960.846462,544.679573
RAS,thermal,Malaysia,2019,1984.592263,551.275629
RAS,thermal,Malaysia,2020,1771.367805,492.046612
RAS,thermal,Malaysia,2021,1762.942011,489.706114
RAS,thermal,Malaysia,2022,1615.405055,448.723626
RAS,thermal,Malaysia,2023,1796.177076,498.938077
RAS,thermal,Malaysia,2024,1876.161864,521.156073
RAS,thermal,Malaysia,2025,2123.469498,589.852638
RAS,thermal,Malaysia,2026,2300.975261,639.159795
RAS,thermal,Malaysia,2027,2475.425302,687.618139
RAS,thermal,Malaysia,2028,2642.845795,734.123832
RAS,thermal,Malaysia,2029,2797.207875,777.002187
RAS,thermal,Malaysia,2030,2939.681593,816.57822
RAS,thermal,Malaysia,2031,3068.915197,852.476444
RAS,thermal,Malaysia,2032,3168.872088,880.242247
RAS,thermal,Malaysia,2033,3245.987172,901.663103
RAS,thermal,Malaysia,2034,3301.174359,916.992877
RAS,thermal,Malaysia,2035,3347.013282,929.725912
RAS,thermal,Malaysia,2036,3381.512249,939.308958
RAS,thermal,Malaysia,2037,3389.342927,941.484146
RAS,thermal,Malaysia,2038,3393.063539,942.51765
RAS,thermal,Malaysia,2039,3382.045568,939.457102
RAS,thermal,Malaysia,2040,3357.966644,932.768512
RAS,thermal,Malaysia,2041,3333.729212,926.035892
RAS,thermal,Malaysia,2042,3291.088757,914.191321
RAS,thermal,Malaysia,2043,3245.993119,901.664755
RAS,thermal,Malaysia,2044,3214.740059,892.98335
RAS,thermal,Malaysia,2045,3177.221344,882.561484
RAS,thermal,Malaysia,2046,3154.484907,876.245807
RAS,thermal,Malaysia,2047,3138.182527,871.717369
RAS,thermal,Malaysia,2048,3128.994763,869.165212
RAS,thermal,Malaysia,2049,3126.849304,868.569251
RAS,thermal,Malaysia,2050,3122.21264,867.281289
RAS,thermal,Malaysia,2051,3127.85295,868.848042
RAS,thermal,Malaysia,2052,3139.314838,872.031899
RAS,thermal,Malaysia,2053,3155.461285,876.517024
RAS,thermal,Malaysia,2054,3175.250422,882.014006
RAS,thermal,Malaysia,2055,3197.854486,888.292913
RAS,thermal,Malaysia,2056,3223.580316,895.438977
RAS,thermal,Malaysia,2057,3250.761489,902.989303
RAS,thermal,Malaysia,2058,3279.392231,910.942286
RAS,thermal,Malaysia,2059,3309.305324,919.251479
RAS,thermal,Malaysia,2060,3340.390108,927.886141
RAS,thermal,Myanmar,2005,400.806733,111.335204
RAS,thermal,Myanmar,2006,448.891536,124.692093
RAS,thermal,Myanmar,2007,473.378252,131.493959
RAS,thermal,Myanmar,2008,487.931014,135.536393
RAS,thermal,Myanmar,2009,493.202302,137.000639
RAS,thermal,Myanmar,2010,541.63688,150.454689
RAS,thermal,Myanmar,2011,586.159812,162.82217
RAS,thermal,Myanmar,2012,602.350612,167.319614
RAS,thermal,Myanmar,2013,622.724056,172.978904
RAS,thermal,Myanmar,2014,691.59384,192.1094
RAS,thermal,Myanmar,2015,711.848979,197.735828
RAS,thermal,Myanmar,2016,708.900157,196.91671
RAS,thermal,Myanmar,2017,743.372661,206.492406
RAS,thermal,Myanmar,2018,741.488092,205.968914
RAS,thermal,Myanmar,2019,796.1813,221.161472
RAS,thermal,Myanmar,2020,668.975503,185.826529
RAS,thermal,Myanmar,2021,647.549908,179.874974
RAS,thermal,Myanmar,2022,541.443293,150.400915
RAS,thermal,Myanmar,2023,602.133832,167.259398
RAS,thermal,Myanmar,2024,652.606697,181.279638
RAS,thermal,Myanmar,2025,675.837747,187.732707
RAS,thermal,Myanmar,2026,680.091544,188.914318
RAS,thermal,Myanmar,2027,686.462476,190.684021
RAS,thermal,Myanmar,2028,694.464466,192.906796
RAS,thermal,Myanmar,2029,720.500049,200.138903
RAS,thermal,Myanmar,2030,764.724545,212.423485
RAS,thermal,Myanmar,2031,817.071984,226.96444
RAS,thermal,Myanmar,2032,870.385821,241.773839
RAS,thermal,Myanmar,2033,923.975022,256.659728
RAS,thermal,Myanmar,2034,976.142126,271.150591
RAS,thermal,Myanmar,2035,1026.352033,285.097787
RAS,thermal,Myanmar,2036,1073.423448,298.17318
RAS,thermal,Myanmar,2037,1116.523633,310.145454
RAS,thermal,Myanmar,2038,1154.982221,320.828395
RAS,thermal,Myanmar,2039,1188.149419,330.041505
RAS,thermal,Myanmar,2040,1215.790628,337.719619
RAS,thermal,Myanmar,2041,1237.191579,343.664327
RAS,thermal,Myanmar,2042,1252.558227,347.932841
RAS,thermal,Myanmar,2043,1262.27997,350.633325
RAS,thermal,Myanmar,2044,1266.492499,351.803472
RAS,thermal,Myanmar,2045,1266.074035,351.687232
RAS,thermal,Myanmar,2046,1261.763584,350.489884
RAS,thermal,Myanmar,2047,1254.080273,348.355631
RAS,thermal,Myanmar,2048,1243.66988,345.463856
RAS,thermal,Myanmar,2049,1230.852707,341.90353
RAS,thermal,Myanmar,2050,1216.277991,337.854998
RAS,thermal,Myanmar,2051,1206.638861,335.177461
RAS,thermal,Myanmar,2052,1196.175154,332.270876
RAS,thermal,Myanmar,2053,1185.157212,329.210337
RAS,thermal,Myanmar,2054,1173.808018,326.057783
RAS,thermal,Myanmar,2055,1162.307557,322.86321
RAS,thermal,Myanmar,2056,1151.048433,319.735676
RAS,thermal,Myanmar,2057,1139.891491,316.636525
RAS,thermal,Myanmar,2058,1128.921651,313.589347
RAS,thermal,Myanmar,2059,1118.206813,310.613004
RAS,thermal,Myanmar,2060,1107.798611,307.721836
RAS,thermal,Philippines,2005,542.720564,150.755712
RAS,thermal,Philippines,2006,568.989808,158.052724
RAS,thermal,Philippines,2007,600.42973,166.786036
RAS,thermal,Philippines,2008,620.672791,172.409109
RAS,thermal,Philippines,2009,631.023614,175.284337
RAS,thermal,Philippines,2010,671.404463,186.50124
RAS,thermal,Philippines,2011,690.897874,191.916076
RAS,thermal,Philippines,2012,712.61947,197.949853
RAS,thermal,Philippines,2013,778.096834,216.138009
RAS,thermal,Philippines,2014,829.110733,230.308537
RAS,thermal,Philippines,2015,909.006661,252.50185
RAS,thermal,Philippines,2016,995.84757,276.624325
RAS,thermal,Philippines,2017,1091.257427,303.127063
RAS,thermal,Philippines,2018,1099.910236,305.530621
RAS,thermal,Philippines,2019,1123.304992,312.029164
RAS,thermal,Philippines,2020,1037.243979,288.123327
RAS,thermal,Philippines,2021,1069.984602,297.217945
RAS,thermal,Philippines,2022,1103.084695,306.412415
RAS,thermal,Philippines,2023,1136.638055,315.732793
RAS,thermal,Philippines,2024,1196.478149,332.355041
RAS,thermal,Philippines,2025,1300.426027,361.229452
RAS,thermal,Philippines,2026,1358.098504,377.249584
RAS,thermal,Philippines,2027,1419.881499,394.411527
RAS,thermal,Philippines,2028,1483.534101,412.092806
RAS,thermal,Philippines,2029,1548.162399,430.045111
RAS,thermal,Philippines,2030,1603.474023,445.409451
RAS,thermal,Philippines,2031,1665.815795,462.72661
RAS,thermal,Philippines,2032,1728.661203,480.183667
RAS,thermal,Philippines,2033,1779.565312,494.323698
RAS,thermal,Philippines,2034,1828.522742,507.922984
RAS,thermal,Philippines,2035,1872.31549,520.087636
RAS,thermal,Philippines,2036,1928.936936,535.815816
RAS,thermal,Philippines,2037,1977.207544,549.224318
RAS,thermal,Philippines,2038,2016.482418,560.134005
RAS,thermal,Philippines,2039,2052.541971,570.150547
RAS,thermal,Philippines,2040,2075.474204,576.520612
RAS,thermal,Philippines,2041,2095.595339,582.109816
RAS,thermal,Philippines,2042,2108.824061,585.784461
RAS,thermal,Philippines,2043,2116.223624,587.839896
RAS,thermal,Philippines,2044,2118.919788,588.58883
RAS,thermal,Philippines,2045,2118.47355,588.464875
RAS,thermal,Philippines,2046,2115.614007,587.670557
RAS,thermal,Philippines,2047,2116.001189,587.778108
RAS,thermal,Philippines,2048,2116.027932,587.785537
RAS,thermal,Philippines,2049,2111.787136,586.607538
RAS,thermal,Philippines,2050,2112.621204,586.839223
RAS,thermal,Philippines,2051,2119.101842,588.639401
RAS,thermal,Philippines,2052,2127.825248,591.062569
RAS,thermal,Philippines,2053,2138.829527,594.119313
RAS,thermal,Philippines,2054,2152.040651,597.78907
RAS,thermal,Philippines,2055,2167.349401,602.0415
RAS,thermal,Philippines,2056,2184.811203,606.892001
RAS,thermal,Philippines,2057,2204.098411,612.249559
RAS,thermal,Philippines,2058,2225.083347,618.078708
RAS,thermal,Philippines,2059,2247.684999,624.356944
RAS,thermal,Philippines,2060,2271.848648,631.069069
RAS,thermal,Singapore,2005,1577.376104,438.160029
RAS,thermal,Singapore,2006,1724.145801,478.929389
RAS,thermal,Singapore,2007,1900.999862,528.055517
RAS,thermal,Singapore,2008,1935.149345,537.541485
RAS,thermal,Singapore,2009,2003.518963,556.533045
RAS,thermal,Singapore,2010,2292.153573,636.709326
RAS,thermal,Singapore,2011,2434.365532,676.212648
RAS,thermal,Singapore,2012,2430.560182,675.155606
RAS,thermal,Singapore,2013,2491.543419,692.095394
RAS,thermal,Singapore,2014,2512.047245,697.790901
RAS,thermal,Singapore,2015,2659.417617,738.727116
RAS,thermal,Singapore,2016,2995.62138,832.11705
RAS,thermal,Singapore,2017,3168.649053,880.180292
RAS,thermal,Singapore,2018,2937.055931,815.84887
RAS,thermal,Singapore,2019,2685.783602,746.051001
RAS,thermal,Singapore,2020,2424.323667,673.423241
RAS,thermal,Singapore,2021,2422.776027,672.993341
RAS,thermal,Singapore,2022,2534.836911,704.121364
RAS,thermal,Singapore,2023,2529.510167,702.641713
RAS,thermal,Singapore,2024,2539.30468,705.362411
RAS,thermal,Singapore,2025,2657.494888,738.193024
RAS,thermal,Singapore,2026,2678.665899,744.073861
RAS,thermal,Singapore,2027,2700.39786,750.110517
RAS,thermal,Singapore,2028,2722.664032,756.295564
RAS,thermal,Singapore,2029,2745.628681,762.674634
RAS,thermal,Singapore,2030,2772.246776,770.068549
RAS,thermal,Singapore,2031,2799.427857,777.618849
RAS,thermal,Singapore,2032,2826.203659,785.056572
RAS,thermal,Singapore,2033,2851.067952,791.96332
RAS,thermal,Singapore,2034,2876.947584,799.152107
RAS,thermal,Singapore,2035,2903.525094,806.534748
RAS,thermal,Singapore,2036,2929.294021,813.692784
RAS,thermal,Singapore,2037,2954.167534,820.602093
RAS,thermal,Singapore,2038,2978.166318,827.268422
RAS,thermal,Singapore,2039,3002.658017,834.071671
RAS,thermal,Singapore,2040,3024.907691,840.252136
RAS,thermal,Singapore,2041,3047.69902,846.583061
RAS,thermal,Singapore,2042,3068.170703,852.26964
RAS,thermal,Singapore,2043,3089.289356,858.135932
RAS,thermal,Singapore,2044,3109.692596,863.803499
RAS,thermal,Singapore,2045,3128.111765,868.919935
RAS,thermal,Singapore,2046,3148.792868,874.664686
RAS,thermal,Singapore,2047,3167.58916,879.885878
RAS,thermal,Singapore,2048,3187.386481,885.385134
RAS,thermal,Singapore,2049,3206.833098,890.786972
RAS,thermal,Singapore,2050,3225.963897,896.101082
RAS,thermal,Singapore,2051,3245.561158,901.544766
RAS,thermal,Singapore,2052,3265.465754,907.073821
RAS,thermal,Singapore,2053,3285.694131,912.692814
RAS,thermal,Singapore,2054,3306.275051,918.409736
RAS,thermal,Singapore,2055,3327.231229,924.230897
RAS,thermal,Singapore,2056,3348.579386,930.160941
RAS,thermal,Singapore,2057,3370.335767,936.20438
RAS,thermal,Singapore,2058,3392.514432,942.36512
RAS,thermal,Singapore,2059,3415.126795,948.646332
RAS,thermal,Singapore,2060,3438.181247,955.050346
RAS,thermal,Thailand,2005,1532.316735,425.643538
RAS,thermal,Thailand,2006,1596.719424,443.533173
RAS,thermal,Thailand,2007,1756.047279,487.790911
RAS,thermal,Thailand,2008,1850.122928,513.923036
RAS,thermal,Thailand,2009,2209.714776,613.80966
RAS,thermal,Thailand,2010,2357.318857,654.810794
RAS,thermal,Thailand,2011,2480.840182,689.122273
RAS,thermal,Thailand,2012,2567.243108,713.123086
RAS,thermal,Thailand,2013,2864.494115,795.69281
RAS,thermal,Thailand,2014,2501.331533,694.814315
RAS,thermal,Thailand,2015,2520.507133,700.14087
RAS,thermal,Thailand,2016,2604.902983,723.584162
RAS,thermal,Thailand,2017,2590.345236,719.540343
RAS,thermal,Thailand,2018,2916.876634,810.243509
RAS,thermal,Thailand,2019,2945.307104,818.140862
RAS,thermal,Thailand,2020,2487.828143,691.063373
RAS,thermal,Thailand,2021,2405.974054,668.326126
RAS,thermal,Thailand,2022,2728.430209,757.89728
RAS,thermal,Thailand,2023,2678.309086,743.974746
RAS,thermal,Thailand,2024,2748.57778,763.493828
RAS,thermal,Thailand,2025,2962.384721,822.884645
RAS,thermal,Thailand,2026,3051.289846,847.580513
RAS,thermal,Thailand,2027,3147.408062,874.280017
RAS,thermal,Thailand,2028,3282.764066,911.878907
RAS,thermal,Thailand,2029,3432.080295,953.355638
RAS,thermal,Thailand,2030,3576.309999,993.419444
RAS,thermal,Thailand,2031,3711.330908,1030.925252
RAS,thermal,Thailand,2032,3852.144582,1070.040162
RAS,thermal,Thailand,2033,3962.614786,1100.726329
RAS,thermal,Thailand,2034,4077.231745,1132.564374
RAS,thermal,Thailand,2035,4177.530108,1160.42503
RAS,thermal,Thailand,2036,4265.951437,1184.98651
RAS,thermal,Thailand,2037,4342.066904,1206.129696
RAS,thermal,Thailand,2038,4403.488918,1223.191366
RAS,thermal,Thailand,2039,4465.186505,1240.329585
RAS,thermal,Thailand,2040,4498.208398,1249.502333
RAS,thermal,Thailand,2041,4534.936517,1259.704588
RAS,thermal,Thailand,2042,4561.34114,1267.039206
RAS,thermal,Thailand,2043,4580.598083,1272.388356
RAS,thermal,Thailand,2044,4595.537727,1276.538258
RAS,thermal,Thailand,2045,4608.745226,1280.207007
RAS,thermal,Thailand,2046,4621.785316,1283.829254
RAS,thermal,Thailand,2047,4649.044042,1291.401123
RAS,thermal,Thailand,2048,4678.010422,1299.447339
RAS,thermal,Thailand,2049,4696.186104,1304.49614
RAS,thermal,Thailand,2050,4729.176329,1313.660091
RAS,thermal,Thailand,2051,4775.701162,1326.583656
RAS,thermal,Thailand,2052,4826.660113,1340.73892
RAS,thermal,Thailand,2053,4881.635521,1356.009867
RAS,thermal,Thailand,2054,4939.825415,1372.173726
RAS,thermal,Thailand,2055,5001.462891,1389.295248
RAS,thermal,Thailand,2056,5070.85934,1408.572039
RAS,thermal,Thailand,2057,5143.454517,1428.737366
RAS,thermal,Thailand,2058,5219.266091,1449.796136
RAS,thermal,Thailand,2059,5298.272202,1471.742278
RAS,thermal,Thailand,2060,5380.457616,1494.57156
