Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDEast,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDJW,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDKA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_IDSA,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYPE,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSB,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Engine_MYSR,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Steam,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,"Add(2025, 253)"
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine,Capacity Retirement,AMS Target Scenario,Vietnam,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Base Template,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Brunei,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Cambodia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Indonesia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Laos,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Myanmar,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Philippines,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Singapore,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Thailand,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Turbine_IDEast,Capacity Retirement,AMS Target Scenario,Timor Leste,,MW,,0
