Branch Path,Variable,Scenario,Region,Scale,Units,Per...,Expression
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Gasification,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Bioenergy with CCS,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Biogas,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Waste,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Lithium Ion Batteries,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Pumped Hydro,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\CAES,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\VRB Flow Batteries,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Direct Air Capture,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Unmet Load,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDJW,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDSA,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDKA,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Base Template,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Brunei,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Cambodia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Indonesia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Laos,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Malaysia,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Myanmar,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Philippines,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Singapore,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Thailand,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Vietnam,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Small Hydro_IDEast,Exogenous Capacity,Baseline Simulation,Timor Leste,,Megawatt,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Solar PV_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Wind Onshore_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Gas Combined Cycle_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Large Hydro_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear LWR_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SMR_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYSB,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Nuclear SFR_MYSR,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
Transformation\Centralized Electricity Generation\Processes\Biomass Other_MYPE,Capacity Retirement,Baseline Simulation,Malaysia,,MW,,0
