domain,scenario,sector,layer,fuel,carrier,region,year,value,unit,value_pj,confident_carrier,branch_leaf,branch_path
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Thailand,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2010,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2020,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2030,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2040,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2050,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Biodiesel,thermal,Vietnam,2060,0.0,PJ,0.0,True,Biodiesel,Demand\Commercial\Other Commercial\End Use Projection\Other\Biodiesel
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2030,363.94500723699997,GWh,1.3102020260532,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2040,823.2525006580001,GWh,2.9637090023688004,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2050,906.370994705,GWh,3.262935580938,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2060,873.466738142,GWh,3.1444802573112,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2030,8.72364829985,GWh,0.03140513387946,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2040,25.7952507125,GWh,0.092862902565,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2050,57.4511560915,GWh,0.2068241619294,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Philippines,2060,96.6504813566,GWh,0.34794173288376,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2030,309.29518431099996,GWh,1.1134626635195999,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2040,248.27299187,GWh,0.893782770732,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2050,159.943455985,GWh,0.5757964415460001,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Singapore,2060,115.25426701,GWh,0.41491536123600004,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2030,50.4057120544,GWh,0.18146056339584,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2040,190.40435282999997,GWh,0.6854556701879999,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2050,468.038698083,GWh,1.6849393130988,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Thailand,2060,760.982101565,GWh,2.739535565634,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2010,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2020,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2030,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2040,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2050,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Vietnam,2060,0.0,GWh,0.0,True,Enterprise,Demand\Commercial\Data_Center\Enterprise
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2030,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2040,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2050,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Brunei,2060,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2030,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2040,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2050,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Cambodia,2060,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2030,26178.9983065,GWh,94.24439390340001,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2040,62374.1918291,GWh,224.54709058475999,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2050,71104.0372945,GWh,255.9745342602,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Indonesia,2060,70146.7199977,GWh,252.52819199171998,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2030,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2040,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2050,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Laos,2060,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2030,9660.60030345,GWh,34.77816109242001,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2040,17505.4888054,GWh,63.01975969944,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2050,23130.229931500002,GWh,83.2688277534,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Malaysia,2060,27539.344898900003,GWh,99.14164163604,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2010,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2020,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2030,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2040,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2050,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
demand,Regional Aspiration Scenario,Commercial,Direct,Electricity,electricity,Myanmar,2060,0.0,GWh,0.0,True,Colocation,Demand\Commercial\Data_Center\Colocation
