branch_path,variable,units,scale,per
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous,Fuel Cost,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous,Fuel Source,2020 USD,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Sub bituminous\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified,Feedstock Fuel Share,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified,Fuel Cost,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified,Fuel Source,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Ammonia,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Black Carbon,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Carbon Dioxide,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Non Methane Volatile Organic Compounds,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Organic Carbon,Avg Environmental Loading,Kilogramme,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Particulates PM10,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Particulates PM2pt5,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Feedstock Fuels\Coal Unspecified\Sulfur Dioxide,Avg Environmental Loading,Kilogramme,,Kilogramme
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Transmission Nodes\Malaysia,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Transmission Nodes\Malaysia Peninsular,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Transmission Nodes\Malaysia Sabah,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Supercritical\Transmission Nodes\Malaysia Sarawak,Nodal Distribution,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Annual Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capacity Additions,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capacity Credit,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capacity Retirement,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Capital Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Dispatch Rule,None,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Dispatchable,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Endogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Existing Capacity,MW,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Exogenous Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,First Simulation Year,Years,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Fixed OM Cost,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Full Load Hours,Hours,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Historical Capacity Factor,percentage,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Historical Production,Gigawatt-Hour,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Hourly Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Interest Rate,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Lifetime,Years,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Availability,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Maximum_Share_of_Production,%,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Merit Order,Merit Order,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Capacity Addition,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Production,Gigajoule,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Share of Production,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Minimum Utilization,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Node,ID,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Optimized New Capacity,Megawatt,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Process Efficiency,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Process Share,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Real Investment Cost,USD,Million,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Renewable Qualified,Percent,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Salvage Value,U.S. Dollar,Thousand,Megawatt
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Seasonal Storage Carryover,Yes/No,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Starting Charge,Share,%,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Stranded Cost,U.S. Dollar,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS,Variable OM Cost,U.S. Dollar,,Megawatt-Hour
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,CCS Capital,USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,CCS FOM,USD/MW,Thousand,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,CCS VOM,USD/MWh,,
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,Feedstock Fuel Share,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,Fuel Cost,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass,Fuel Source,U.S. Dollar,,Metric Tonne
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass\Carbon Dioxide Biogenic,Avg Environmental Loading,Metric Tonne,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass\Carbon Monoxide,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass\Methane,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass\Nitrogen Oxides,Avg Environmental Loading,Kilogramme,,Terajoule
Transformation\Centralized Electricity Generation\Processes\Coal Ultrasupercritical CCS\Feedstock Fuels\Biomass\Nitrous Oxide,Avg Environmental Loading,Kilogramme,,Terajoule
