ams,branch,branch_type,variable,year,value
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2050,7754.107293347574
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Energy Generation,2060,2100.899630646948
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2025,193428.05496239488
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2040,1461.8345453049842
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2045,5140.494314940997
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2050,8344.071443125356
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Power Generation,2060,4088.4980067744536
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2050,2056.913234122845
Brunei,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2060,2155.686710874154
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2025,42357.59999999999
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2030,48463.200000000004
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2035,59656.80000000002
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2040,52895.468144044324
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2045,4359.411523640714
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2050,1829.4866323507417
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2055,1204.7247305475705
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2060,984.7627235872061
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2035,2.5936405817193018e-12
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2060,2073.320899341563
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2025,324875.0592
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2060,4034.8278616963116
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2060,2083.4577191977596
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2030,65.60640000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2035,80.18560000000002
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2040,96.90880000000003
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2045,78.04160000000002
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2050,18.09840172769896
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2055,3.5908994468381428
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2060,2.385558070332359
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2035,1.0374562326877207e-11
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2060,2287.748689393699
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2025,324875.0592
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2060,4452.11937788133
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2060,2275.8676783925794
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2040,5752033.267720823
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2045,6223511.404419252
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2050,7685093.628184377
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2055,6642371.539121499
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Costs of Production,2060,394018.59639013384
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2025,589824.0000000001
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Energy Generation,2060,2209.850338682806
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2025,324875.0592
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2050,8.837606298722886e-12
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Power Generation,2060,4300.523724777984
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2025,605048.3857669228
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2030,20848.234186533813
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2035,25665.573718366846
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2040,27210.819640372658
Brunei,Transformation\Centralized Electricity Generation\Processes\Tidal,Transformation Process,Curtailed Energy Production,2060,2094.8517732802356
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2025,666071.0841495207
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2030,81592.00510137725
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2035,86691.61009795331
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2040,88388.37327211602
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Energy Generation,2060,1965.9173862426323
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2025,457441.6255477393
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2030,11293.897531885385
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2035,13608.594823716874
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2040,15005.86192670307
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Power Generation,2060,3825.81309353705
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2025,661927.6193339392
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2030,80050.22730079797
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2035,85132.13876815933
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2040,86820.09010821108
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2050,8.022518426582142e-12
Brunei,Transformation\Centralized Electricity Generation\Processes\Wave,Transformation Process,Curtailed Energy Production,2060,1879.3615317692552
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2025,569693.6690011468
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2030,37372.512002349264
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2035,41994.4131706648
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2040,43452.48251188545
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Energy Generation,2060,2319.4428681495024
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2025,467012.0264938662
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2030,30186.414208938226
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2035,32483.52162168692
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2040,33888.43012617234
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2045,1.7675212597445773e-11
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Power Generation,2060,3257.599840853427
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2025,451784.91012790275
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2030,26386.281747573357
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2035,45480.798969134805
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2040,60634.31280632617
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2045,36407.68258655266
Brunei,Transformation\Centralized Electricity Generation\Processes\Wind Offshore,Transformation Process,Curtailed Energy Production,2050,41978.91172585999
