ams,branch,branch_type,variable,year,value
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2040,8635960.809920423
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2045,11490877.068533137
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2050,14310809.32035175
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2055,3632695.15689707
Philippines,Transformation\Centralized Electricity Generation\Processes\Geothermal ORC,Transformation Process,Curtailed Energy Production,2060,4185113.43681459
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2025,6192477.599999999
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2030,5712043.200000002
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2035,4035827.0399999996
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2040,1658230.08
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2045,19381920.4160801
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2050,19903431.93211716
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2055,19840443.191319585
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Costs of Production,2060,20020775.01245528
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2025,5781430.176924765
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2030,6438748.319979826
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2035,6364189.281249889
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2040,8560872.253146412
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2045,11433581.730449364
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2050,14275035.658841498
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2055,3711954.417365395
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Energy Generation,2060,4234072.629037093
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2025,3066226.3737248024
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2030,4925938.857367156
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2035,4908681.056270471
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2040,6742479.632613771
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2045,9338806.758822698
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2050,9594107.965166625
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2055,4839304.449231875
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Power Generation,2060,5793487.38620455
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2025,6135694.649503814
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2030,6830046.824383742
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2035,6875219.176879173
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2040,9215436.445176188
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2045,12295413.457769506
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2050,15376092.34497356
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2055,3930733.5651836516
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar CSP,Transformation Process,Curtailed Energy Production,2060,4459014.96014962
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2030,10001.331200000002
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2035,7284.454400000001
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2040,12138.0416
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2045,3465.518720000001
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2050,34355.680934844335
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2055,33699.11093784887
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Costs of Production,2060,33562.54284376173
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2025,6600116.192414947
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2030,7333273.72398326
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2035,7394636.437919343
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2040,9895328.365291808
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2045,13211763.119594192
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2050,16557325.868174143
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2055,4249495.555955126
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Energy Generation,2060,4808174.348291636
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2025,3236980.947876719
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2030,5388992.22707692
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2035,5563725.263435338
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2040,7663510.8600122705
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2045,10658545.702319006
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2050,10633251.702077758
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2055,5558972.929670524
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Power Generation,2060,6544555.2770446725
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2025,6840066.771376779
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2030,7596182.13455114
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2035,7747268.043908292
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2040,10354907.436378788
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2045,13831824.53003832
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2050,17359684.333660983
Philippines,Transformation\Centralized Electricity Generation\Processes\Solar Floating,Transformation Process,Curtailed Energy Production,2055,4483797.440599857
