ams,branch,branch_type,variable,year,value,unit,unit_source
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2030,389347.8513278325,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2035,383754.55017193774,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2040,406393.1998658186,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2045,270798.3847889513,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Power Generation,2050,241137.20036073177,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2025,452020.0834326789,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2030,449720.3330255908,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2035,443298.37807321333,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2040,472725.42604862846,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2045,354829.71955175174,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\H2 Fuel Cell,Transformation Process,Curtailed Energy Production,2050,316404.87820700684,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW,Transformation Process,Curtailed Energy Production,2045,83710.87920000001,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW,Transformation Process,Curtailed Energy Production,2050,124080.0048,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW,Transformation Process,Curtailed Energy Production,2055,125151.8256,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Biogas_IDJW,Transformation Process,Curtailed Energy Production,2060,54816.223284,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2025,125541.93353305031,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2030,127526.77739842728,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2035,129015.44756732379,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2040,131515.66089257842,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Coal Subcritical_IDSA,Transformation Process,Power Generation,2045,134064.32629694187,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2030,3.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2035,6.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2040,9.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2045,12.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2050,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2055,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Capacity Retirement,2060,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2025,1695363617.03397,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2030,1722198617.508287,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2035,1742196992.5946712,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2040,1775305996.6017497,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDJW,Transformation Process,Curtailed Energy Production,2045,1809022292.3588722,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2030,3.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2035,6.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2040,9.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2045,12.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2050,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2055,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Capacity Retirement,2060,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2025,219547749.1722997,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2030,223938364.94102058,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2035,226572780.055481,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2040,230087613.4094683,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Energy Generation,2045,234544680.14608377,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2025,1651819642.5220594,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2030,1678143343.3703537,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2035,1704467538.5047536,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2040,1730867270.104589,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Power Generation,2045,1764410055.0544643,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2025,785948.2792938163,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2030,801787.6289224712,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2035,814406.1653126355,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2040,187181527.23198614,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2045,75140300.62796758,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2050,78721405.54465532,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2055,102698131.6468842,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDSA,Transformation Process,Curtailed Energy Production,2060,111364088.73014486,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2030,3.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2035,6.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2040,9.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2045,12.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2050,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2055,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Capacity Retirement,2060,15.0,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2040,264223.54545929376,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2045,28506700.261956524,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2050,35888997.27771196,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2055,35128393.161101356,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Energy Generation,2060,39909152.14855034,Gigajoule,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2025,765670.4998503417,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2030,781169.831984686,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2035,793569.2976921614,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2040,61785383.53041033,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2045,35641264.63445172,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2050,28893590.950152192,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2055,36153433.618060626,Megawatt,inferred
Brunei,Transformation\Centralized Electricity Generation\Processes\Diesel_IDKA,Transformation Process,Power Generation,2060,40073386.5811286,Megawatt,inferred
